1.3835
1.3944
1.659
1.7146
1.7147
1.7148
1.7148
1.7148
1.7148
1.7147
1.7138
1.7146
1.7145
1.7144
1.7143
1.7141
1.714
1.7138
1.7136
1.7134
1.7131
1.7129
1.7126
1.7123
1.712
1.7117
1.7114
1.711
1.7107
1.7094
1.7099
1.7095
1.7091
1.7086
1.7082
1.7077
1.7072
1.7067
1.7062
1.7057
1.7051
1.7046
1.704
1.7034
1.7028
1.7022
1.7016
1.7
1.7003
1.6996
1.6989
1.6982
1.6975
1.6968
1.696
1.6953
1.6945
1.6937
1.6929
1.6921
1.6913
1.6905
1.6888
1.6888
1.6879
1.687
1.6861
1.6852
1.6843
1.6834
1.6833
1.6814
1.6813
1.6803
1.6785
1.6783
1.6764
1.6754
1.6734
1.6715
1.6705
1.6685
1.6674
1.6664
1.6653
1.666
1.6649
1.6655
1.6659
1.6663
1.6673
1.6673
1.6666
1.6659
1.6631
1.6595
1.6542
1.6476
1.6393
1.6254
1.6075
1.5828
1.5461
1.4849
1.4099
1.2805
1.2032
1.1493
1.1319
1.1317
1.1487
1.1839
1.2207
1.2789
1.3197
1.3598
1.3776
1.3774
1.3936
1.3935
1.3933
1.3769
1.3768
1.339
1.3586
1.3387
1.3178
1.3176
1.3384
1.3174
1.3173
1.3172
1.338
1.3379
1.3378
1.3377
1.3376
1.3376
1.3375
1.3573
1.3373
1.3373
1.3372
1.3371
1.3371
1.337
1.337
1.3369
1.3368
1.3368
1.3367
1.3367
1.3366
1.3366
1.3365
1.3365
1.3364
1.3364
1.3364
1.3363
1.3363
1.3362
1.3362
1.3361
1.3361
1.3361
1.336
1.336
1.3359
1.3359
1.3359
1.3358
1.3358
1.3357
1.3357
1.3356
1.3356
1.3356
1.3355
1.3355
1.3354
1.3354
1.3353
1.3353
1.3353
1.3352
1.3352
1.3351
1.3351
1.335
1.335
1.3349
1.3349
1.3349
1.3348
1.3348
1.3347
1.3347
1.3346
1.3346
