8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,7.8882e-05,7.9086e-05,7.5228e-05,7.4217e-05,6.5938e-05,7.2328e-05,6.8275e-05,6.2316e-05,6.4858e-05,7.808e-05,7.476e-05,7.7847e-05,7.009e-05,5.3051e-05,6.6023e-05,6.431e-05,6.1184e-05,6.573e-05,7.9286e-05,7.3999e-05,8.1957e-05,6.8607e-05,5.2479e-05,6.406e-05,6.3406e-05,6.4566e-05,6.9205e-05,8.5376e-05,8.0752e-05,8.5063e-05,7.4115e-05,-2.25e-05,6.5532e-05,7.0443e-05,6.8291e-05,7.4309e-05,8.4856e-05,8.3676e-05,8.3458e-05,8.2269e-05,0.0001109,7.9339e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,7.8882e-05,7.9086e-05,7.5228e-05,7.4217e-05,6.5938e-05,7.2328e-05,6.8275e-05,6.2316e-05,6.4858e-05,7.808e-05,7.476e-05,7.7847e-05,7.009e-05,5.3051e-05,6.6023e-05,6.431e-05,6.1184e-05,6.573e-05,7.9286e-05,7.3999e-05,8.1957e-05,6.8607e-05,5.2479e-05,6.406e-05,6.3406e-05,6.4566e-05,6.9205e-05,8.5376e-05,8.0752e-05,8.5063e-05,7.4115e-05,-2.25e-05,6.5532e-05,7.0443e-05,6.8291e-05,7.4309e-05,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,7.9693e-05,7.9302e-05,7.6538e-05,7.4771e-05,6.3034e-05,7.255e-05,6.8256e-05,6.2316e-05,6.4858e-05,7.8505e-05,7.5512e-05,7.8169e-05,7.0637e-05,5.5302e-05,6.693e-05,6.431e-05,6.1184e-05,6.573e-05,8.026e-05,7.5577e-05,8.1766e-05,7.0068e-05,4.783e-05,6.4789e-05,6.3406e-05,6.4566e-05,6.9205e-05,1.5886e+127,3.6729e+144,1.406e+153,1.3424e+122,5.2951e+13,1.5961e+126,7.0443e-05,6.8291e-05,7.4309e-05,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,0.033677,-0.0023636,-0.37134,-0.19027,4.8057,0.083821,-5.1686,6.2316e-05,6.4858e-05,-0.009748,0.073702,0.0044513,4.8138,-0.1492,0.041041,-8.2032,6.1184e-05,-0.0053307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,-Inf,Inf,Inf,Inf,-Inf,-Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
8.348e-05,8.4357e-05,7.9129e-05,8.0908e-05,6.3476e-05,7.9561e-05,7.2046e-05,6.964e-05,7.3996e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8128e-05,8.7485e-05,8.6876e-05,8.6302e-05,8.5763e-05,8.9258e-05,7.5476e-05,7.5073e-05,7.9192e-05
