14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.792,23.193,22.031,20.71,19.327,23.829,22.415,21.653,19.873,17.88,23.302,21.569,21.275,18.104,16.371,22.306,20.964,20.897,19.66,17.286,21.51,20.915,20.519,19.36,18.283,22.472,22.387,21.637,20.595,19.581,21.891,20.818,20.602,19.339,18.596,20.645,19.893,19.567,18.39,17.638,19.512,18.853,18.531,17.509,16.319,18.61,17.937,17.496,16.247,15.855,18.895,18.912,18.44,18.317,17.689,18.388,17.501,17.365,17.096,16.556,17.393,16.774,16.289,15.536,14.917,16.242,15.909,15.214,14.715,13.818,15.316,14.615,14.139,13.429,13.322,16.028,16.158,15.844,15.877,15.598,15.454,15.025,15.036,14.994,15.007,14.435,14.353,14.228,14.187,14.105,13.723,13.786,13.421,13.018,12.724,13.182,12.812,12.613,11.978,12.015,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.827,23.221,22.046,20.71,19.312,23.864,22.434,21.664,19.864,17.849,23.331,21.579,21.282,18.075,16.323,22.324,20.967,20.899,19.649,17.248,21.519,20.918,20.517,19.345,18.256,22.526,22.44,21.677,20.618,19.587,21.935,20.844,20.625,19.341,18.585,20.668,19.904,19.573,18.376,17.611,19.517,18.847,18.519,17.48,16.27,18.6,17.915,17.467,16.197,15.799,18.939,18.956,18.476,18.351,17.713,18.423,17.521,17.383,17.11,16.561,17.412,16.782,16.289,15.524,14.894,16.242,15.903,15.196,14.689,13.777,15.3,14.587,14.103,13.382,13.273,16.048,16.179,15.862,15.895,15.613,15.468,15.034,15.045,15.003,15.016,14.437,14.354,14.228,14.187,14.104,13.717,13.781,13.412,13.005,12.707,13.17,12.796,12.595,11.953,11.99,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.623,23.056,21.958,20.708,19.401,23.658,22.321,21.6,19.917,18.032,23.159,21.521,21.243,18.244,16.606,22.218,20.949,20.885,19.716,17.471,21.465,20.902,20.528,19.432,18.414,22.447,22.362,21.618,20.584,19.578,21.87,20.806,20.591,19.338,18.601,20.634,19.888,19.564,18.397,17.651,19.51,18.856,18.537,17.523,16.342,18.615,17.947,17.51,16.27,15.881,18.912,18.929,18.454,18.33,17.698,18.401,17.509,17.372,17.101,16.558,17.4,16.777,16.289,15.531,14.908,16.242,15.907,15.207,14.705,13.802,15.31,14.604,14.125,13.411,13.303,16.042,16.173,15.857,15.89,15.609,15.464,15.031,15.042,15,15.013,14.437,14.354,14.228,14.187,14.104,13.719,13.783,13.415,13.009,12.712,13.174,12.801,12.6,11.96,11.998,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.624,23.057,21.958,20.708,19.4,23.659,22.321,21.601,19.917,18.031,23.16,21.521,21.243,18.243,16.604,22.218,20.949,20.885,19.715,17.469,21.465,20.902,20.528,19.431,18.413,22.448,22.364,21.619,20.585,19.578,21.871,20.806,20.592,19.338,18.601,20.635,19.888,19.565,18.396,17.65,19.51,18.856,18.536,17.522,16.341,18.615,17.947,17.509,16.269,15.88,18.913,18.93,18.455,18.331,17.699,18.402,17.509,17.372,17.102,16.558,17.401,16.777,16.289,15.531,14.908,16.242,15.907,15.207,14.704,13.801,15.309,14.604,14.124,13.41,13.302,16.043,16.174,15.857,15.891,15.609,15.464,15.032,15.043,15,15.014,14.437,14.354,14.228,14.187,14.104,13.719,13.782,13.414,13.008,12.712,13.173,12.8,12.6,11.959,11.997,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.625,23.058,21.959,20.708,19.4,23.66,22.322,21.601,19.916,18.03,23.162,21.521,21.243,18.242,16.602,22.219,20.949,20.885,19.715,17.468,21.466,20.902,20.528,19.431,18.411,22.45,22.365,21.62,20.586,19.579,21.873,20.807,20.593,19.338,18.6,20.635,19.888,19.565,18.396,17.649,19.51,18.856,18.536,17.521,16.339,18.614,17.946,17.508,16.268,15.878,18.914,18.931,18.456,18.332,17.699,18.403,17.51,17.373,17.102,16.558,17.401,16.778,16.289,15.531,14.907,16.242,15.906,15.206,14.704,13.8,15.309,14.603,14.123,13.408,13.3,16.044,16.175,15.858,15.892,15.61,15.465,15.032,15.043,15.001,15.014,14.437,14.354,14.228,14.187,14.104,13.719,13.782,13.414,13.007,12.711,13.173,12.8,12.599,11.958,11.996,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.627,23.06,21.959,20.708,19.399,23.662,22.323,21.601,19.916,18.029,23.163,21.522,21.243,18.241,16.6,22.22,20.949,20.886,19.714,17.466,21.466,20.903,20.528,19.43,18.41,22.451,22.367,21.621,20.586,19.579,21.874,20.808,20.593,19.338,18.6,20.636,19.889,19.565,18.395,17.648,19.51,18.855,18.536,17.52,16.338,18.614,17.945,17.507,16.266,15.877,18.915,18.932,18.457,18.333,17.7,18.404,17.511,17.373,17.102,16.558,17.402,16.778,16.289,15.53,14.906,16.242,15.906,15.206,14.703,13.799,15.309,14.602,14.122,13.407,13.299,16.045,16.176,15.859,15.892,15.611,15.465,15.032,15.044,15.001,15.014,14.437,14.354,14.228,14.187,14.104,13.718,13.782,13.414,13.007,12.71,13.172,12.799,12.598,11.957,11.995,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.628,23.061,21.96,20.708,19.398,23.663,22.324,21.602,19.916,18.028,23.164,21.522,21.244,18.24,16.598,22.22,20.949,20.886,19.714,17.465,21.466,20.903,20.528,19.43,18.409,22.453,22.368,21.623,20.587,19.579,21.875,20.808,20.594,19.338,18.6,20.637,19.889,19.565,18.395,17.648,19.51,18.855,18.535,17.519,16.337,18.614,17.945,17.506,16.265,15.875,18.917,18.934,18.458,18.334,17.701,18.405,17.511,17.374,17.103,16.558,17.402,16.778,16.289,15.53,14.906,16.242,15.906,15.205,14.702,13.798,15.308,14.601,14.121,13.406,13.298,16.046,16.177,15.86,15.893,15.611,15.466,15.033,15.044,15.001,15.015,14.437,14.354,14.228,14.187,14.104,13.718,13.782,13.413,13.006,12.709,13.172,12.798,12.597,11.956,11.994,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.631,23.063,21.961,20.708,19.397,23.666,22.325,21.603,19.915,18.025,23.166,21.523,21.244,18.238,16.594,22.222,20.949,20.886,19.713,17.462,21.467,20.903,20.527,19.428,18.407,22.456,22.371,21.625,20.588,19.579,21.877,20.81,20.595,19.338,18.599,20.638,19.89,19.565,18.394,17.646,19.511,18.855,18.535,17.518,16.334,18.613,17.944,17.505,16.262,15.872,18.919,18.936,18.46,18.336,17.702,18.407,17.512,17.375,17.104,16.559,17.403,16.779,16.289,15.529,14.905,16.242,15.906,15.204,14.701,13.796,15.307,14.6,14.119,13.403,13.295,16.047,16.179,15.861,15.895,15.613,15.467,15.034,15.045,15.002,15.015,14.437,14.354,14.228,14.187,14.104,13.718,13.781,13.412,13.005,12.708,13.171,12.797,12.596,11.954,11.991,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.632,23.064,21.962,20.709,19.397,23.667,22.326,21.603,19.915,18.024,23.167,21.523,21.244,18.236,16.593,22.222,20.949,20.886,19.712,17.46,21.467,20.903,20.527,19.428,18.406,22.457,22.372,21.626,20.589,19.579,21.879,20.811,20.596,19.339,18.599,20.638,19.89,19.565,18.394,17.645,19.511,18.855,18.534,17.517,16.333,18.613,17.943,17.504,16.261,15.871,18.92,18.937,18.461,18.337,17.703,18.408,17.513,17.376,17.104,16.559,17.404,16.779,16.289,15.529,14.904,16.242,15.906,15.204,14.7,13.794,15.307,14.599,14.118,13.402,13.294,16.048,16.179,15.862,15.895,15.613,15.468,15.034,15.045,15.003,15.016,14.437,14.354,14.228,14.187,14.104,13.717,13.781,13.412,13.005,12.707,13.17,12.796,12.595,11.953,11.99,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.633,23.065,21.962,20.709,19.396,23.669,22.327,21.603,19.914,18.023,23.168,21.524,21.245,18.235,16.591,22.223,20.95,20.886,19.712,17.459,21.468,20.903,20.527,19.427,18.405,22.458,22.374,21.627,20.589,19.58,21.88,20.811,20.596,19.339,18.599,20.639,19.89,19.566,18.394,17.645,19.511,18.855,18.534,17.516,16.331,18.613,17.942,17.503,16.259,15.869,18.921,18.939,18.462,18.338,17.703,18.409,17.513,17.376,17.104,16.559,17.404,16.779,16.289,15.529,14.903,16.242,15.905,15.203,14.699,13.793,15.306,14.598,14.118,13.4,13.292,16.049,16.18,15.863,15.896,15.614,15.468,15.034,15.045,15.003,15.016,14.437,14.354,14.228,14.187,14.104,13.717,13.781,13.412,13.004,12.707,13.17,12.796,12.594,11.952,11.989,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.635,23.066,21.963,20.709,19.395,23.67,22.327,21.604,19.914,18.022,23.17,21.524,21.245,18.234,16.589,22.224,20.95,20.886,19.712,17.458,21.468,20.903,20.527,19.427,18.404,22.46,22.375,21.628,20.59,19.58,21.881,20.812,20.597,19.339,18.598,20.64,19.891,19.566,18.393,17.644,19.511,18.854,18.534,17.515,16.33,18.612,17.942,17.502,16.258,15.868,18.923,18.94,18.463,18.339,17.704,18.41,17.514,17.377,17.105,16.559,17.405,16.779,16.289,15.528,14.903,16.242,15.905,15.203,14.699,13.792,15.306,14.598,14.117,13.399,13.291,16.05,16.181,15.864,15.897,15.615,15.469,15.035,15.046,15.003,15.016,14.438,14.355,14.228,14.187,14.104,13.717,13.781,13.411,13.003,12.706,13.169,12.795,12.594,11.951,11.988,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.636,23.067,21.963,20.709,19.395,23.671,22.328,21.604,19.913,18.02,23.171,21.525,21.245,18.233,16.587,22.225,20.95,20.886,19.711,17.456,21.468,20.903,20.527,19.426,18.403,22.461,22.377,21.629,20.591,19.58,21.882,20.813,20.598,19.339,18.598,20.64,19.891,19.566,18.393,17.643,19.511,18.854,18.533,17.515,16.329,18.612,17.941,17.502,16.257,15.866,18.924,18.941,18.464,18.34,17.705,18.411,17.515,17.377,17.105,16.559,17.405,16.78,16.289,15.528,14.902,16.242,15.905,15.202,14.698,13.791,15.305,14.597,14.116,13.398,13.29,16.051,16.182,15.864,15.898,15.615,15.469,15.035,15.046,15.004,15.017,14.438,14.355,14.228,14.187,14.104,13.717,13.781,13.411,13.003,12.705,13.169,12.794,12.593,11.95,11.987,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.638,23.068,21.964,20.709,19.394,23.673,22.329,21.605,19.913,18.019,23.172,21.525,21.246,18.232,16.585,22.225,20.95,20.886,19.711,17.455,21.469,20.903,20.527,19.426,18.402,22.463,22.378,21.63,20.591,19.58,21.884,20.814,20.598,19.339,18.598,20.641,19.891,19.566,18.392,17.642,19.511,18.854,18.533,17.514,16.327,18.612,17.941,17.501,16.255,15.864,18.925,18.942,18.465,18.34,17.705,18.412,17.515,17.378,17.105,16.559,17.406,16.78,16.289,15.528,14.901,16.242,15.905,15.202,14.697,13.79,15.305,14.596,14.115,13.396,13.288,16.051,16.183,15.865,15.898,15.616,15.47,15.035,15.047,15.004,15.017,14.438,14.355,14.228,14.187,14.103,13.716,13.78,13.411,13.002,12.705,13.168,12.794,12.592,11.949,11.986,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
14.806,13.298,10.963,9.4161,7.8583,15.488,13.19,11.123,9.202,6.2898,15.344,12.685,11.282,7.3689,4.7107,14.229,11.889,11.442,9.9572,6.572,13.233,12.357,11.601,10.017,8.3409,23.639,23.069,21.965,20.709,19.394,23.674,22.33,21.605,19.913,18.018,23.173,21.525,21.246,18.231,16.583,22.226,20.95,20.886,19.71,17.453,21.469,20.903,20.527,19.425,18.401,22.464,22.38,21.631,20.592,19.58,21.885,20.814,20.599,19.339,18.597,20.642,19.891,19.566,18.392,17.642,19.511,18.854,18.533,17.513,16.326,18.611,17.94,17.5,16.254,15.863,18.926,18.944,18.466,18.341,17.706,18.413,17.516,17.378,17.106,16.559,17.406,16.78,16.289,15.527,14.901,16.242,15.905,15.201,14.696,13.789,15.305,14.595,14.114,13.395,13.287,16.052,16.184,15.866,15.899,15.616,15.471,15.036,15.047,15.004,15.018,14.438,14.355,14.228,14.187,14.103,13.716,13.78,13.41,13.002,12.704,13.168,12.793,12.591,11.948,11.985,10.931,10.962,10.81,12.082,12.505,10.716,10.805,10.765,11.91,12.078,10.317,10.438,10.719,10.68,10.801,10.136,10.722,10.674,10.553,10.543,10.128,10.292,10.628,10.456,10.428
