0.097625,0.032678,1.482
0.098031,0.032685,1.482
0.09855,0.032333,1.482
0.099182,0.031622,1.482
0.099927,0.030552,1.482
0.097317,0.031582,1.482
0.10125,0.031028,1.482
0.097503,0.030793,1.482
0.10216,0.031059,1.482
0.098184,0.030312,1.482
0.10265,0.030647,1.482
0.099358,0.030138,1.482
0.099852,0.029991,1.482
0.10058,0.029884,1.482
0.10154,0.029817,1.482
0.10274,0.02979,1.482
0.1137,0.036101,1.4519
0.11442,0.037041,1.4519
0.11523,0.037572,1.4519
0.11612,0.037694,1.4519
0.11709,0.037408,1.4519
0.11266,0.034368,1.4519
0.11812,0.037166,1.4519
0.11268,0.033238,1.4519
0.11886,0.036685,1.4519
0.11376,0.03271,1.4519
0.11931,0.035965,1.4519
0.1159,0.032785,1.4519
0.11679,0.033225,1.4519
0.11769,0.033742,1.4519
0.11858,0.034335,1.4519
0.11947,0.035006,1.4519
0.12046,0.027648,1.419
0.1214,0.028305,1.419
0.1223,0.028567,1.419
0.12315,0.028432,1.419
0.12396,0.027901,1.419
0.12061,0.027465,1.419
0.12428,0.027122,1.419
0.12083,0.027316,1.419
0.12427,0.026556,1.419
0.1211,0.0272,1.419
0.12391,0.026202,1.419
0.12143,0.027116,1.419
0.12191,0.02687,1.419
0.12238,0.026612,1.419
0.12281,0.026342,1.419
0.12322,0.02606,1.419
0.10931,0.022283,1.387
0.11111,0.022256,1.387
0.11279,0.021919,1.387
0.11435,0.02127,1.387
0.11578,0.020311,1.387
0.10993,0.0212,1.387
0.11668,0.018915,1.387
0.11068,0.020163,1.387
0.11713,0.017416,1.387
0.11156,0.019173,1.387
0.11712,0.015814,1.387
0.11258,0.01823,1.387
0.11348,0.016969,1.387
0.11446,0.015861,1.387
0.11552,0.014908,1.387
0.11666,0.01411,1.387
0.095893,0.025898,1.3553
0.097305,0.025272,1.3553
0.098491,0.024329,1.3553
0.099452,0.023068,1.3553
0.10019,0.021491,1.3553
0.096309,0.024444,1.3553
0.10096,0.019841,1.3553
0.096738,0.022966,1.3553
0.1019,0.018177,1.3553
0.097179,0.021462,1.3553
0.10299,0.016498,1.3553
0.097633,0.019935,1.3553
0.098654,0.017467,1.3553
0.1001,0.015789,1.3553
0.10196,0.014901,1.3553
0.10424,0.014803,1.3553
0.098169,0.033885,1.322
0.099271,0.034689,1.322
0.10023,0.034677,1.322
0.10105,0.033848,1.322
0.10173,0.032203,1.322
0.097388,0.032573,1.322
0.10221,0.031855,1.322
0.097004,0.031214,1.322
0.10249,0.031173,1.322
0.097016,0.02981,1.322
0.10258,0.030156,1.322
0.097425,0.02836,1.322
0.098522,0.027369,1.322
0.099728,0.027112,1.322
0.10104,0.027591,1.322
0.10246,0.028804,1.322
