0.18148,1.2612,0.087526
0.17894,1.2603,0.085521
0.17922,1.2606,0.086539
0.18004,1.261,0.088729
0.17914,1.2601,0.090244
0.18018,1.2608,0.086413
0.17876,1.2603,0.085749
0.1772,1.2599,0.085532
0.17551,1.2594,0.085763
0.17517,1.2592,0.086302
0.17499,1.2591,0.086876
0.17499,1.2589,0.087485
0.17515,1.2588,0.088128
0.17781,1.2598,0.090316
0.1767,1.2595,0.089987
0.17581,1.2592,0.089258
0.18909,1.2448,0.087348
0.18323,1.2426,0.084731
0.1852,1.2433,0.087259
0.18804,1.2443,0.091906
0.18481,1.2429,0.095647
0.18638,1.2437,0.085937
0.18356,1.2427,0.085138
0.1806,1.2417,0.08495
0.17752,1.2409,0.085374
0.17641,1.2406,0.087549
0.17599,1.2404,0.089773
0.17625,1.2403,0.092046
0.1772,1.2404,0.094367
0.18267,1.2423,0.096478
0.18069,1.2416,0.096542
0.17887,1.241,0.095838
0.19644,1.2283,0.0855
0.1889,1.2251,0.084449
0.19223,1.2264,0.087062
0.19759,1.2285,0.092071
0.19614,1.2277,0.098207
0.19294,1.2267,0.08507
0.18938,1.2253,0.084787
0.18576,1.224,0.084654
0.18209,1.2228,0.084669
0.17971,1.2222,0.087691
0.17858,1.2218,0.090887
0.17872,1.2215,0.094258
0.18012,1.2214,0.097802
0.19165,1.2261,0.10176
0.18749,1.2246,0.10287
0.18364,1.223,0.10155
0.20363,1.2117,0.084028
0.19402,1.2075,0.083484
0.19891,1.2093,0.086778
0.20637,1.212,0.093108
0.20446,1.2107,0.10167
0.19921,1.2097,0.084034
0.19474,1.2078,0.083851
0.19021,1.206,0.083479
0.18562,1.2044,0.082917
0.18291,1.2036,0.087348
0.18176,1.203,0.091963
0.18218,1.2027,0.096762
0.18416,1.2027,0.10175
0.19925,1.2088,0.10561
0.19413,1.2068,0.10693
0.1891,1.2048,0.10564
0.20913,1.1947,0.081254
0.19729,1.1896,0.080996
0.20351,1.1916,0.084826
0.21286,1.1946,0.092034
0.21038,1.1925,0.10191
0.20387,1.1923,0.081093
0.19859,1.1901,0.081337
0.19331,1.1879,0.081988
0.18801,1.1859,0.083044
0.18563,1.185,0.088548
0.1851,1.1844,0.094004
0.18642,1.1841,0.099413
0.1896,1.1841,0.10477
0.20558,1.1906,0.10651
0.20052,1.1885,0.10852
0.1952,1.1863,0.10794
0.21412,1.1774,0.079632
0.20189,1.172,0.078334
0.20816,1.174,0.082295
0.21772,1.1768,0.0901
0.21537,1.1742,0.10034
0.20842,1.1748,0.078802
0.20272,1.1723,0.07871
0.19701,1.1699,0.079358
0.19131,1.1675,0.080745
0.18869,1.1665,0.087111
0.1883,1.1657,0.093289
0.19017,1.1653,0.099277
0.19428,1.1652,0.10508
0.21087,1.172,0.10556
0.20586,1.1698,0.10809
0.20033,1.1675,0.10793
0.21925,1.16,0.079383
0.20622,1.1543,0.076161
0.2127,1.1562,0.080271
0.22211,1.1588,0.088823
0.21786,1.1552,0.098924
0.21314,1.1572,0.077323
0.207,1.1545,0.076573
0.20083,1.1518,0.077135
0.19462,1.1492,0.079009
0.19215,1.1481,0.085437
0.19192,1.1472,0.091571
0.19392,1.1465,0.097412
0.19816,1.1461,0.10296
0.21374,1.1529,0.10365
0.20909,1.1506,0.10589
0.20389,1.1484,0.10566
0.2182,1.142,0.07763
0.20818,1.1361,0.075565
0.21543,1.1379,0.079816
0.2246,1.1403,0.087848
0.22035,1.1363,0.097125
0.21307,1.1388,0.07605
0.20786,1.1358,0.075723
0.20259,1.1331,0.076651
0.19726,1.1306,0.078832
0.19512,1.1295,0.084316
0.19497,1.1286,0.089507
0.1968,1.1278,0.094404
0.20061,1.1271,0.099009
0.21594,1.1338,0.10087
0.21117,1.1314,0.10243
0.20607,1.1292,0.10181
0.2201,1.1241,0.078269
0.20921,1.1178,0.075431
0.21616,1.1195,0.079038
0.22532,1.1218,0.086212
0.22109,1.1174,0.094076
