0.0059058,1.4267,0.12392
0.005549,1.4276,0.12392
0.0045716,1.4277,0.12392
0.0029735,1.4269,0.12392
0.0018306,1.4268,0.12392
0.0056421,1.425,0.12392
0.0044581,1.4254,0.12392
0.0032741,1.4257,0.12392
0.0020901,1.4261,0.12392
0.00090608,1.4264,0.12392
0.0047031,1.4243,0.12392
0.0035773,1.4247,0.12392
0.0024515,1.425,0.12392
0.0013258,1.4253,0.12392
0.00019998,1.4257,0.12392
0.0036305,1.4238,0.12392
0.0026509,1.424,0.12392
0.0016714,1.4241,0.12392
0.00069185,1.4243,0.12392
-0.0002877,1.4245,0.12392
0.0024244,1.4234,0.12392
0.0010847,1.4231,0.12392
0.00042543,1.423,0.12392
-2.3081e-05,1.4233,0.12392
-0.00026079,1.4237,0.12392
0.0058042,1.4285,0.12694
0.0053991,1.4294,0.12694
0.0044074,1.4295,0.12694
0.0028293,1.4288,0.12694
0.0014317,1.4289,0.12694
0.0056228,1.4269,0.12694
0.0043145,1.4273,0.12694
0.0030061,1.4277,0.12694
0.0016977,1.428,0.12694
0.00038934,1.4284,0.12694
0.0047942,1.4261,0.12694
0.0035212,1.4264,0.12694
0.0022482,1.4268,0.12694
0.00097516,1.4272,0.12694
-0.00029786,1.4275,0.12694
0.0038009,1.4254,0.12694
0.0026932,1.4256,0.12694
0.0015855,1.4258,0.12694
0.00047779,1.426,0.12694
-0.0006299,1.4262,0.12694
0.0026427,1.425,0.12694
0.0013197,1.4247,0.12694
0.00052731,1.4247,0.12694
-6.1755e-05,1.4249,0.12694
-0.00044749,1.4254,0.12694
0.0057851,1.4294,0.13027
0.0053451,1.4303,0.13027
0.0043743,1.4304,0.13027
0.0028727,1.43,0.13027
0.0016718,1.43,0.13027
0.0056943,1.4279,0.13027
0.0044316,1.4283,0.13027
0.0031689,1.4288,0.13027
0.0019062,1.4292,0.13027
0.00064351,1.4296,0.13027
0.0048028,1.4271,0.13027
0.0035491,1.4276,0.13027
0.0022954,1.428,0.13027
0.0010417,1.4285,0.13027
-0.00021206,1.429,0.13027
0.003783,1.4264,0.13027
0.0026135,1.4268,0.13027
0.001444,1.4272,0.13027
0.00027456,1.4276,0.13027
-0.00089493,1.428,0.13027
0.0026349,1.426,0.13027
0.0013585,1.4257,0.13027
0.00039434,1.4258,0.13027
-0.0003026,1.4262,0.13027
-0.00073236,1.4269,0.13027
0.0057208,1.4299,0.13371
0.0051801,1.4306,0.13371
0.0042613,1.4308,0.13371
0.0029645,1.4305,0.13371
0.0017907,1.4305,0.13371
0.0058837,1.4287,0.13371
0.0045985,1.4291,0.13371
0.0033134,1.4294,0.13371
0.0020282,1.4298,0.13371
0.00074311,1.4302,0.13371
0.005,1.4278,0.13371
0.0037054,1.4283,0.13371
0.0024108,1.4287,0.13371
0.0011162,1.4292,0.13371
-0.00017839,1.4296,0.13371
0.0039687,1.4272,0.13371
0.0027331,1.4276,0.13371
0.0014975,1.428,0.13371
0.00026185,1.4284,0.13371
-0.00097378,1.4288,0.13371
0.0027898,1.4268,0.13371
0.0014632,1.4266,0.13371
0.00046907,1.4267,0.13371
-0.00026847,1.4271,0.13371
-0.00074942,1.4278,0.13371
0.0056836,1.4299,0.13721
0.0051109,1.4306,0.13721
0.0042106,1.4308,0.13721
0.0029828,1.4306,0.13721
0.0017457,1.4308,0.13721
0.0059288,1.4288,0.13721
0.004621,1.4293,0.13721
0.0033132,1.4297,0.13721
0.0020054,1.4301,0.13721
0.00069764,1.4305,0.13721
0.0049967,1.4281,0.13721
0.0037072,1.4286,0.13721
0.0024176,1.429,0.13721
0.0011281,1.4295,0.13721
-0.00016144,1.4299,0.13721
0.0039616,1.4276,0.13721
0.0027633,1.428,0.13721
0.001565,1.4283,0.13721
0.00036676,1.4286,0.13721
-0.00083153,1.4289,0.13721
0.0028236,1.4273,0.13721
0.0015825,1.4273,0.13721
0.00071246,1.4273,0.13721
2.0081e-05,1.4276,0.13721
-0.00049458,1.4282,0.13721
0.0056058,1.43,0.14069
0.0049157,1.4305,0.14069
0.0041048,1.4307,0.14069
0.0031729,1.4306,0.14069
0.0019949,1.4308,0.14069
0.006175,1.4293,0.14069
0.0048767,1.4296,0.14069
0.0035785,1.43,0.14069
0.0022803,1.4303,0.14069
0.00098203,1.4306,0.14069
0.0052457,1.4284,0.14069
0.0039679,1.4288,0.14069
0.0026901,1.4293,0.14069
0.0014122,1.4297,0.14069
0.00013442,1.4301,0.14069
0.0041963,1.4279,0.14069
0.0030102,1.4282,0.14069
0.0018242,1.4286,0.14069
