1.4386,0.11084,0.088228
1.4392,0.11003,0.088228
1.44,0.10965,0.088228
1.4408,0.10967,0.088228
1.4418,0.11012,0.088228
1.4378,0.11209,0.088228
1.4389,0.11189,0.088228
1.44,0.1117,0.088228
1.4411,0.1115,0.088228
1.4422,0.1113,0.088228
1.4373,0.11342,0.088228
1.4385,0.1132,0.088228
1.4398,0.11297,0.088228
1.4411,0.11275,0.088228
1.4424,0.11252,0.088228
1.437,0.11483,0.088228
1.4383,0.11457,0.088228
1.4397,0.1143,0.088228
1.4411,0.11404,0.088228
1.4424,0.11377,0.088228
1.4369,0.11633,0.088228
1.4381,0.11928,0.088228
1.4394,0.12006,0.088228
1.4408,0.11865,0.088228
1.4422,0.11506,0.088228
1.4391,0.11016,0.07513
1.4398,0.10949,0.07513
1.4406,0.10914,0.07513
1.4414,0.10912,0.07513
1.4424,0.10941,0.07513
1.4379,0.11138,0.07513
1.4429,0.11053,0.07513
1.4371,0.11273,0.07513
1.4432,0.11167,0.07513
1.4368,0.11424,0.07513
1.4433,0.11283,0.07513
1.4368,0.11588,0.07513
1.4388,0.11819,0.07513
1.4406,0.11865,0.07513
1.4421,0.11727,0.07513
1.4434,0.11403,0.07513
1.4395,0.10995,0.068591
1.4402,0.10921,0.068591
1.441,0.1089,0.068591
1.4419,0.10902,0.068591
1.4428,0.10958,0.068591
1.4382,0.11111,0.068591
1.4432,0.11052,0.068591
1.4373,0.11242,0.068591
1.4434,0.11148,0.068591
1.437,0.11389,0.068591
1.4436,0.11246,0.068591
1.4371,0.11553,0.068591
1.4393,0.11739,0.068591
1.4411,0.11766,0.068591
1.4426,0.11634,0.068591
1.4438,0.11344,0.068591
1.4394,0.11023,0.062012
1.4401,0.10955,0.062012
1.4408,0.10916,0.062012
1.4416,0.10907,0.062012
1.4425,0.10927,0.062012
1.4384,0.11126,0.062012
1.443,0.10997,0.062012
1.4377,0.11244,0.062012
1.4434,0.11075,0.062012
1.4374,0.11374,0.062012
