true,0//4,0//0,0.097625057,0.032677612,1.477886623,0.113697913,0.036101025,1.448731317,0.120458600,0.027647665,1.417292304,0.109312596,0.022282782,1.386371598,0.095892865,0.025898313,1.355934828,0.098169294,0.033885471,1.323444905,
false,1//4,0//0,0.098031351,0.032685064,1.479376247,0.114420584,0.037040877,1.449611980,0.121401476,0.028305334,1.417799553,0.111113422,0.022256287,1.386259486,0.097305076,0.025271941,1.355376109,0.099271421,0.034689134,1.322729715,
false,2//4,0//0,0.098550377,0.032333355,1.480693598,0.115227258,0.037571998,1.450571598,0.122300027,0.028566729,1.418442052,0.112792184,0.021918788,1.386406419,0.098491387,0.024328517,1.355177145,0.100233047,0.034676558,1.322333830,
false,3//4,0//0,0.099182134,0.031622483,1.481838675,0.116117935,0.037694389,1.451610171,0.123154255,0.028431849,1.419219800,0.114348883,0.021270288,1.386812399,0.099451796,0.023068041,1.355337935,0.101054173,0.033847741,1.322257250,
true,4//4,0//0,0.099926623,0.030552449,1.482811479,0.117092614,0.037408049,1.452727700,0.123964160,0.027900695,1.420132797,0.115783518,0.020310785,1.387477426,0.100186303,0.021490513,1.355858480,0.101734797,0.032202685,1.322499976,
true,0//0,0//4,0.097625057,0.032677612,1.477886623,0.113697913,0.036101025,1.448731317,0.120458600,0.027647665,1.417292304,0.109312596,0.022282782,1.386371598,0.095892865,0.025898313,1.355934828,0.098169294,0.033885471,1.323444905,
false,0//0,1//4,0.097316889,0.031581587,1.479066239,0.112656490,0.034368252,1.449682288,0.120613004,0.027465450,1.417858673,0.109931948,0.021199741,1.386992412,0.096308990,0.024444221,1.356429973,0.097388350,0.032572845,1.323725452,
false,0//0,2//4,0.097503059,0.030793026,1.480188796,0.112676181,0.033237972,1.450657631,0.120826026,0.027316162,1.418406545,0.110682612,0.020163263,1.387468090,0.096737676,0.022965571,1.356776639,0.097004030,0.031214446,1.323862512,
false,0//0,3//4,0.098183566,0.030311929,1.481254294,0.113756985,0.032710185,1.451657345,0.121097666,0.027199802,1.418935921,0.111564587,0.019173349,1.387798633,0.097178921,0.021462361,1.356974828,0.097016332,0.029810274,1.323856084,
true,0//0,4//4,0.099358410,0.030138296,1.482262732,0.115898903,0.032784891,1.452681431,0.121427925,0.027116370,1.419446801,0.112577873,0.018229999,1.387984042,0.097632727,0.019934592,1.357024538,0.097425258,0.028360329,1.323706168,
true,0//4,1//1,0.099358410,0.030138296,1.482262732,0.115898903,0.032784891,1.452681431,0.121427925,0.027116370,1.419446801,0.112577873,0.018229999,1.387984042,0.097632727,0.019934592,1.357024538,0.097425258,0.028360329,1.323706168,
false,1//4,1//1,0.099852339,0.029991080,1.483275984,0.116794714,0.033224749,1.453289884,0.121914141,0.026870192,1.419614605,0.113476008,0.016968566,1.387828385,0.098654354,0.017467093,1.356210149,0.098522304,0.027368946,1.322398544,
false,2//4,1//1,0.100580626,0.029884027,1.483968542,0.117689302,0.033741551,1.453531620,0.122375052,0.026612022,1.419629348,0.114455369,0.015861353,1.387502876,0.100096015,0.015789374,1.355184288,0.099727628,0.027112363,1.321214199,
false,3//4,1//1,0.101543272,0.029817137,1.484340408,0.118582667,0.034335295,1.453406639,0.122810657,0.026341860,1.419491033,0.115515955,0.014908359,1.387007512,0.101957709,0.014901436,1.353946954,0.101041230,0.027590579,1.320153133,
true,4//4,1//1,0.102740275,0.029790410,1.484391580,0.119474808,0.035005983,1.452914941,0.123220955,0.026059706,1.419199657,0.116657768,0.014109586,1.386342295,0.104239437,0.014803278,1.352498148,0.102463108,0.028803593,1.319215347,
true,1//1,0//4,0.099926623,0.030552449,1.482811479,0.117092614,0.037408049,1.452727700,0.123964160,0.027900695,1.420132797,0.115783518,0.020310785,1.387477426,0.100186303,0.021490513,1.355858480,0.101734797,0.032202685,1.322499976,
false,1//1,1//4,0.101247591,0.031027596,1.483325921,0.118119464,0.037166208,1.452836229,0.124283391,0.027122368,1.419957307,0.116681474,0.018915031,1.386758746,0.100964672,0.019841325,1.354655217,0.102212657,0.031855087,1.321076057,
false,1//1,2//4,0.102156855,0.031058972,1.483760752,0.118858779,0.036685250,1.452903613,0.124265934,0.026556094,1.419743287,0.117126502,0.017416246,1.386329998,0.101899650,0.018177057,1.353694073,0.102493329,0.031172705,1.320053979,
false,1//1,3//4,0.102654417,0.030646577,1.484115972,0.119310561,0.035965175,1.452929850,0.123911788,0.026201873,1.419490737,0.117118600,0.015814431,1.386191181,0.102991238,0.016497708,1.352975050,0.102576813,0.030155541,1.319433743,
true,1//1,4//4,0.102740275,0.029790410,1.484391580,0.119474808,0.035005983,1.452914941,0.123220955,0.026059706,1.419199657,0.116657768,0.014109586,1.386342295,0.104239437,0.014803278,1.352498148,0.102463108,0.028803593,1.319215347,
