true,0//15,0//0,0.053014776,1.491262656,0.079861592,0.051133594,1.489499576,0.081089212,0.049415804,1.487621278,0.082321041,0.047833921,1.485646752,0.083555877,0.046360459,1.483594986,0.084792520,0.044967934,1.481484968,0.086029769,0.043628859,1.479335688,0.087266425,0.042315751,1.477166134,0.088501285,0.041001123,1.474995295,0.089733151,0.039657491,1.472842160,0.090960821,0.038257369,1.470725718,0.092183095,0.036773272,1.468664957,0.093398771,0.035179444,1.466677880,0.094606985,0.033492336,1.464758412,0.095815025,0.031772012,1.462875600,0.097038608,0.030080549,1.460997345,0.098293839,0.028480020,1.459091546,0.099596824,0.027032019,1.457126372,0.100963567,0.025763147,1.455089467,0.102402672,0.024641885,1.453000829,0.103910458,0.023631233,1.450883503,0.105482086,0.022694190,1.448760537,0.107112713,0.021793757,1.446654977,0.108797501,0.020892933,1.444589870,0.110531608,0.019954718,1.442588263,0.112310194,0.018942112,1.440673203,0.114128419,0.017818114,1.438867736,0.115981441,0.016545724,1.437194909,0.117864422,0.015087943,1.435677769,0.119772520,0.013407770,1.434339363,0.121700895,
false,1//15,0//0,0.052664245,1.491213423,0.079828881,0.050790879,1.489449070,0.081046748,0.049077203,1.487572103,0.082268540,0.047496671,1.485600968,0.083493314,0.046022737,1.483554111,0.084720131,0.044628854,1.481449975,0.085948047,0.043288476,1.479307008,0.087176123,0.041975058,1.477143654,0.088403415,0.040662052,1.474978360,0.089628983,0.039322912,1.472829569,0.090851885,0.037931093,1.470715728,0.092071180,0.036460047,1.468655283,0.093285926,0.034884862,1.466665747,0.094495496,0.033220966,1.464741665,0.095706989,0.031525831,1.462853661,0.096935530,0.029858903,1.460971235,0.098196620,0.028279628,1.459063886,0.099505760,0.026846972,1.457101380,0.100878343,0.025586302,1.455072075,0.102322574,0.024467687,1.452994988,0.103834865,0.023456026,1.450892008,0.105410530,0.022516217,1.448785025,0.107044882,0.021613158,1.446695929,0.108733237,0.020711747,1.444646608,0.110470908,0.019776882,1.442658953,0.112253208,0.018773462,1.440754853,0.114075453,0.017666385,1.438956197,0.115932955,0.016420548,1.437284874,0.117821030,0.015000851,1.435762775,0.119734990,0.013372192,1.434411788,0.121670151,
false,2//15,0//0,0.052313715,1.491164191,0.079796169,0.050448164,1.489398565,0.081004283,0.048738602,1.487522928,0.082216038,0.047159421,1.485555185,0.083430752,0.045685014,1.483513235,0.084647742,0.044289774,1.481414983,0.085866325,0.042948094,1.479278328,0.087085820,0.041634365,1.477121175,0.088305544,0.040322980,1.474961424,0.089524814,0.038988333,1.472816978,0.090742949,0.037604816,1.470705739,0.091959265,0.036146821,1.468645608,0.093173080,0.034590280,1.466653613,0.094384006,0.032949597,1.464724918,0.095598952,0.031279650,1.462831722,0.096832452,0.029637256,1.460945125,0.098099401,0.028079236,1.459036227,0.099414695,0.026661926,1.457076389,0.100793120,0.025409457,1.455054682,0.102242477,0.024293490,1.452989146,0.103759272,0.023280820,1.450900513,0.105338974,0.022338244,1.448809513,0.106977052,0.021432559,1.446736881,0.108668973,0.020530560,1.444703347,0.110410208,0.019599046,1.442729643,0.112196223,0.018604812,1.440836503,0.114022487,0.017514655,1.439044658,0.115884469,0.016295372,1.437374839,0.117777638,0.014913759,1.435847780,0.119697461,0.013336613,1.434484213,0.121639407,
false,3//15,0//0,0.051963184,1.491114958,0.079763458,0.050105449,1.489348059,0.080961819,0.048400000,1.487473754,0.082163537,0.046822171,1.485509401,0.083368190,0.045347292,1.483472360,0.084575353,0.043950694,1.481379990,0.085784604,0.042607711,1.479249649,0.086995518,0.041293672,1.477098695,0.088207674,0.039983909,1.474944488,0.089420646,0.038653754,1.472804386,0.090634013,0.037278539,1.470695749,0.091847350,0.035833596,1.468635934,0.093060234,0.034295697,1.466641480,0.094272517,0.032678228,1.464708171,0.095490916,0.031033469,1.462809783,0.096729374,0.029415610,1.460919015,0.098002182,0.027878844,1.459008567,0.099323630,0.026476879,1.457051397,0.100707897,0.025232613,1.455037290,0.102162379,0.024119292,1.452983305,0.103683679,0.023105614,1.450909017,0.105267418,0.022160271,1.448834001,0.106909221,0.021251959,1.446777832,0.108604710,0.020349374,1.444760085,0.110349508,0.019421210,1.442800333,0.112139237,0.018436163,1.440918153,0.113969521,0.017362926,1.439133118,0.115835983,0.016170196,1.437464804,0.117734245,0.014826667,1.435932786,0.119659931,0.013301035,1.434556637,0.121608663,
false,4//15,0//0,0.051612654,1.491065726,0.079730746,0.049762734,1.489297553,0.080919354,0.048061399,1.487424579,0.082111036,0.046484921,1.485463618,0.083305627,0.045009569,1.483431485,0.084502964,0.043611615,1.481344997,0.085702882,0.042267328,1.479220969,0.086905216,0.040952978,1.477076215,0.088109803,0.039644838,1.474927552,0.089316478,0.038319176,1.472791795,0.090525077,0.036952263,1.470685759,0.091735435,0.035520370,1.468626260,0.092947388,0.034001115,1.466629347,0.094161027,0.032406859,1.464691424,0.095382879,0.030787287,1.462787843,0.096626296,0.029193964,1.460892905,0.097904963,0.027678453,1.458980908,0.099232566,0.026291833,1.457026406,0.100622673,0.025055768,1.455019898,0.102082281,0.023945095,1.452977464,0.103608085,0.022930407,1.450917522,0.105195863,0.021982298,1.448858490,0.106841390,0.021071360,1.446818784,0.108540446,0.020168188,1.444816823,0.110288807,0.019243374,1.442871023,0.112082251,0.018267513,1.440999803,0.113916555,0.017211197,1.439221579,0.115787497,0.016045020,1.437554770,0.117690853,0.014739575,1.436017791,0.119622401,0.013265456,1.434629062,0.121577919,
false,5//15,0//0,0.051262123,1.491016493,0.079698035,0.049420019,1.489247047,0.080876889,0.047722798,1.487375404,0.082058534,0.046147671,1.485417834,0.083243065,0.044671847,1.483390610,0.084430575,0.043272535,1.481310005,0.085621160,0.041926945,1.479192289,0.086814914,0.040612285,1.477053736,0.088011932,0.039305766,1.474910617,0.089212310,0.037984597,1.472779204,0.090416141,0.036625986,1.470675769,0.091623520,0.035207144,1.468616585,0.092834542,0.033706533,1.466617214,0.094049538,0.032135490,1.464674677,0.095274843,0.030541106,1.462765904,0.096523218,0.028972318,1.460866795,0.097807744,0.027478061,1.458953248,0.099141501,0.026106786,1.457001415,0.100537450,0.024878923,1.455002505,0.102002184,0.023770898,1.452971622,0.103532492,0.022755201,1.450926027,0.105124307,0.021804325,1.448882978,0.106773560,0.020890761,1.446859736,0.108476183,0.019987002,1.444873561,0.110228107,0.019065539,1.442941713,0.112025266,0.018098863,1.441081453,0.113863590,0.017059468,1.439310040,0.115739011,0.015919844,1.437644735,0.117647461,0.014652483,1.436102797,0.119584872,0.013229878,1.434701487,0.121547175,
false,6//15,0//0,0.050911593,1.490967260,0.079665323,0.049077304,1.489196542,0.080834425,0.047384197,1.487326229,0.082006033,0.045810421,1.485372051,0.083180502,0.044334125,1.483349735,0.084358186,0.042933455,1.481275012,0.085539438,0.041586562,1.479163609,0.086724612,0.040271592,1.477031256,0.087914062,0.038966695,1.474893681,0.089108141,0.037650018,1.472766612,0.090307205,0.036299710,1.470665779,0.091511605,0.034893919,1.468606911,0.092721697,0.033411951,1.466605080,0.093938048,0.031864121,1.464657930,0.095166806,0.030294925,1.462743965,0.096420140,0.028750672,1.460840685,0.097710525,0.027277669,1.458925588,0.099050436,0.025921739,1.456976423,0.100452227,0.024702079,1.454985113,0.101922086,0.023596700,1.452965781,0.103456899,0.022579994,1.450934531,0.105052751,0.021626352,1.448907466,0.106705729,0.020710162,1.446900687,0.108411919,0.019805816,1.444930299,0.110167407,0.018887703,1.443012403,0.111968280,0.017930214,1.441163103,0.113810624,0.016907739,1.439398501,0.115690524,0.015794668,1.437734700,0.117604068,0.014565391,1.436187803,0.119547342,0.013194299,1.434773912,0.121516431,
false,7//15,0//0,0.050561062,1.490918028,0.079632612,0.048734589,1.489146036,0.080791960,0.047045596,1.487277054,0.081953532,0.045473171,1.485326267,0.083117940,0.043996402,1.483308860,0.084285797,0.042594376,1.481240019,0.085457716,0.041246179,1.479134930,0.086634310,0.039930899,1.477008776,0.087816191,0.038627623,1.474876745,0.089003973,0.037315439,1.472754021,0.090198268,0.035973433,1.470655790,0.091399690,0.034580693,1.468597237,0.092608851,0.033117369,1.466592947,0.093826558,0.031592752,1.464641183,0.095058770,0.030048744,1.462722026,0.096317062,0.028529026,1.460814575,0.097613306,0.027077278,1.458897929,0.098959372,0.025736693,1.456951432,0.100367003,0.024525234,1.454967720,0.101841988,0.023422503,1.452959940,0.103381305,0.022404788,1.450943036,0.104981195,0.021448378,1.448931954,0.106637898,0.020529563,1.446941639,0.108347655,0.019624629,1.444987037,0.110106707,0.018709867,1.443083093,0.111911295,0.017761564,1.441244753,0.113757658,0.016756009,1.439486962,0.115642038,0.015669491,1.437824665,0.117560676,0.014478299,1.436272808,0.119509812,0.013158721,1.434846337,0.121485687,
false,8//15,0//0,0.050210532,1.490868795,0.079599900,0.048391874,1.489095530,0.080749495,0.046706995,1.487227879,0.081901030,0.045135921,1.485280483,0.083055377,0.043658680,1.483267985,0.084213408,0.042255296,1.481205027,0.085375994,0.040905796,1.479106250,0.086544007,0.039590206,1.476986297,0.087718320,0.038288552,1.474859809,0.088899805,0.036980860,1.472741430,0.090089332,0.035647156,1.470645800,0.091287775,0.034267468,1.468587562,0.092496005,0.032822787,1.466580814,0.093715069,0.031321383,1.464624436,0.094950733,0.029802563,1.462700087,0.096213984,0.028307380,1.460788465,0.097516087,0.026876886,1.458870269,0.098868307,0.025551646,1.456926440,0.100281780,0.024348389,1.454950328,0.101761891,0.023248305,1.452954098,0.103305712,0.022229582,1.450951540,0.104909639,0.021270405,1.448956442,0.106570068,0.020348964,1.446982591,0.108283392,0.019443443,1.445043775,0.110046007,0.018532031,1.443153783,0.111854309,0.017592914,1.441326403,0.113704692,0.016604280,1.439575423,0.115593552,0.015544315,1.437914630,0.117517284,0.014391207,1.436357814,0.119472282,0.013123142,1.434918761,0.121454943,
false,9//15,0//0,0.049860001,1.490819563,0.079567189,0.048049159,1.489045025,0.080707031,0.046368394,1.487178704,0.081848529,0.044798672,1.485234700,0.082992815,0.043320957,1.483227110,0.084141019,0.041916216,1.481170034,0.085294272,0.040565413,1.479077570,0.086453705,0.039249512,1.476963817,0.087620450,0.037949480,1.474842873,0.088795637,0.036646281,1.472728838,0.089980396,0.035320880,1.470635810,0.091175860,0.033954242,1.468577888,0.092383159,0.032528205,1.466568681,0.093603579,0.031050013,1.464607689,0.094842697,0.029556381,1.462678147,0.096110907,0.028085733,1.460762355,0.097418868,0.026676494,1.458842609,0.098777242,0.025366600,1.456901449,0.100196556,0.024171544,1.454932935,0.101681793,0.023074108,1.452948257,0.103230119,0.022054375,1.450960045,0.104838084,0.021092432,1.448980930,0.106502237,0.020168364,1.447023543,0.108219128,0.019262257,1.445100513,0.109985307,0.018354195,1.443224473,0.111797323,0.017424265,1.441408053,0.113651726,0.016452551,1.439663884,0.115545066,0.015419139,1.438004596,0.117473891,0.014304115,1.436442820,0.119434753,0.013087564,1.434991186,0.121424199,
