true,0//4,0//0,1.442227175,0.115063369,0.087647411,1.442712201,0.114699010,0.081110754,1.443365124,0.114030601,0.074602867,1.443765127,0.113437744,0.068082505,1.443637504,0.112486512,0.061580411,1.443737198,0.112063870,0.055026582,1.443890484,0.111668611,0.048474666,1.444112116,0.111267831,0.041922852,1.443854732,0.111329991,0.035354982,1.442998381,0.111697178,0.028852065,1.441816423,0.112557110,0.022446685,1.441054300,0.113878527,0.016055979,
false,1//4,0//0,1.442420487,0.113773384,0.087874877,1.442997989,0.113224939,0.081351742,1.443343912,0.112834397,0.074885789,1.443642141,0.112455499,0.068382317,1.443620936,0.111584060,0.061847101,1.443579077,0.111294257,0.055298410,1.444026760,0.110776917,0.048726392,1.444282028,0.110426776,0.042169884,1.443857811,0.110582521,0.035616422,1.442912271,0.111058750,0.029121198,1.441829843,0.112021350,0.022690384,1.441125570,0.113427565,0.016300106,
false,2//4,0//0,1.442410292,0.112519786,0.088143578,1.442944018,0.111836116,0.081622929,1.443179560,0.111666054,0.075159218,1.443441315,0.111484467,0.068652162,1.443422855,0.110746661,0.062093808,1.443335599,0.110548922,0.055539423,1.443875119,0.110027309,0.048954838,1.444150696,0.109753121,0.042389238,1.443638789,0.109972909,0.035839296,1.442665391,0.110521798,0.029343647,1.441695400,0.111553474,0.022893137,1.441046353,0.113041261,0.016506660,
false,3//4,0//0,1.442196589,0.111302576,0.088453512,1.442550288,0.110532541,0.081924314,1.442872066,0.110525571,0.075423153,1.443162648,0.110524647,0.068892041,1.443043262,0.109974315,0.062320531,1.443006765,0.109827863,0.055749623,1.443435563,0.109419789,0.049160003,1.443718118,0.109246865,0.042580915,1.443197663,0.109501155,0.036023604,1.442257743,0.110086322,0.029519414,1.441413095,0.111153481,0.023054944,1.440816650,0.112719615,0.016675640,
true,4//4,0//0,1.441779378,0.110121755,0.088804681,1.441816799,0.109314213,0.082255898,1.442421432,0.109412949,0.075677594,1.442806141,0.109576041,0.069101953,1.442482156,0.109267023,0.062527271,1.442592574,0.109131081,0.055929009,1.442708092,0.108954355,0.049341887,1.442984296,0.108908010,0.042744913,1.442534435,0.109167257,0.036169346,1.441689326,0.109752323,0.029648498,1.440982926,0.110821371,0.023175806,1.440436460,0.112462627,0.016807046,
true,0//0,0//4,1.442227175,0.115063369,0.087647411,1.442712201,0.114699010,0.081110754,1.443365124,0.114030601,0.074602867,1.443765127,0.113437744,0.068082505,1.443637504,0.112486512,0.061580411,1.443737198,0.112063870,0.055026582,1.443890484,0.111668611,0.048474666,1.444112116,0.111267831,0.041922852,1.443854732,0.111329991,0.035354982,1.442998381,0.111697178,0.028852065,1.441816423,0.112557110,0.022446685,1.441054300,0.113878527,0.016055979,
false,0//0,1//4,1.440773538,0.118651518,0.086938353,1.441677268,0.118031343,0.080564598,1.442084886,0.117266133,0.074158430,1.442631914,0.116339257,0.067807663,1.442541566,0.115355085,0.061364770,1.442729092,0.114744843,0.054925046,1.442714342,0.114204028,0.048451319,1.442971530,0.113572671,0.042006087,1.443079493,0.113213517,0.035544448,1.442303743,0.113464818,0.029092019,1.440840418,0.114337879,0.022732540,1.440523911,0.115187653,0.016325661,
false,0//0,2//4,1.439404260,0.120058354,0.086790155,1.440390443,0.119491898,0.080466103,1.440559587,0.118653165,0.074089784,1.441140573,0.117655509,0.067783382,1.441129149,0.116761545,0.061345827,1.441387632,0.116033387,0.054944944,1.441368463,0.115380542,0.048499117,1.441700741,0.114671677,0.042088320,1.442087354,0.114203718,0.035656469,1.441424922,0.114364939,0.029214435,1.439814997,0.114989806,0.022873731,1.439882339,0.115724463,0.016439319,
false,0//0,3//4,1.438119341,0.119283877,0.087202817,1.438851724,0.119080675,0.080815268,1.438789227,0.118191697,0.074396929,1.439291105,0.117386501,0.068009661,1.439400254,0.116705891,0.061523582,1.439712817,0.115929504,0.055086277,1.439852849,0.115198154,0.048618059,1.440299750,0.114564848,0.042169552,1.440878316,0.114300592,0.035691043,1.440361917,0.114397541,0.029219314,1.438740160,0.114512893,0.022870257,1.439129585,0.115488955,0.016396955,
true,0//0,4//4,1.436918781,0.116328086,0.088176338,1.437061112,0.116797674,0.081612094,1.436773805,0.115881729,0.075079865,1.437083508,0.115532233,0.068486501,1.437354879,0.115188123,0.061898035,1.437704647,0.114433193,0.055349043,1.438167498,0.113656864,0.048808147,1.438768556,0.113252184,0.042249782,1.439452378,0.113504141,0.035648170,1.439114729,0.113562625,0.029106655,1.437615908,0.112907138,0.022722119,1.438265649,0.114481131,0.016198569,
true,0//4,1//1,1.436918781,0.116328086,0.088176338,1.437061112,0.116797674,0.081612094,1.436773805,0.115881729,0.075079865,1.437083508,0.115532233,0.068486501,1.437354879,0.115188123,0.061898035,1.437704647,0.114433193,0.055349043,1.438167498,0.113656864,0.048808147,1.438768556,0.113252184,0.042249782,1.439452378,0.113504141,0.035648170,1.439114729,0.113562625,0.029106655,1.437615908,0.112907138,0.022722119,1.438265649,0.114481131,0.016198569,
false,1//4,1//1,1.436959172,0.114834640,0.088352799,1.436902737,0.114975146,0.081730118,1.436766168,0.114235046,0.075181452,1.436984029,0.113894514,0.068591768,1.437363805,0.113743550,0.061985384,1.437708948,0.113132175,0.055417545,1.438148387,0.112451779,0.048863157,1.438590562,0.111959341,0.042283496,1.438938888,0.112287504,0.035671553,1.438665316,0.112509239,0.029090421,1.437802171,0.112041880,0.022569421,1.438193862,0.113862980,0.016126117,
false,2//4,1//1,1.437256021,0.113422381,0.088578001,1.437168450,0.113282561,0.081917402,1.437148384,0.112732874,0.075334179,1.437346851,0.112418994,0.068729085,1.437708933,0.112435648,0.062097169,1.438034466,0.111964682,0.055498228,1.438441161,0.111382594,0.048914456,1.438823601,0.110804747,0.042309769,1.438933798,0.111151600,0.035686993,1.438652545,0.111544547,0.029069169,1.438218884,0.111344929,0.022457121,1.438316851,0.113330271,0.016061914,
false,3//4,1//1,1.437809329,0.112091308,0.088851943,1.437858252,0.111719917,0.082173944,1.437920453,0.111375213,0.075538044,1.438171974,0.111105672,0.068898453,1.438390263,0.111264417,0.062233390,1.438681199,0.110930714,0.055591091,1.439045820,0.110449307,0.048962044,1.439467671,0.109788403,0.042328599,1.439437107,0.110096431,0.035694491,1.439076416,0.110668549,0.029042900,1.438866050,0.110816287,0.022385220,1.438634616,0.112883003,0.016005958,
