0.023,1.1256e-27,1.1213e-27,1.0072e-24,9.8407e-25,4.7745e-05,4.7801e-05,0.00011027,0.00011041,2.1243e-05,2.565e-05,2.7081e-20,9.9161e-26,1.0474e-25,3.5746e-28,2.2612e-27,1.8103e-28,0.00027872,0.0002777,2.8167e-05,3.1838e-05,0.00030386,0.00029554,1.1801e-22,1.3556e-27,6.9983e-05,7.9919e-05,0.00026511,0.00028409,1.3905e-28,1.4869e-28,1.8893e-28,2.11e-28,2.4592e-28,3.4072e-28,0.00070549,0.00070523,3.9826e-26,4.3537e-26,5.9581e-25,8.0355e-25,3.0296e-23,3.8086e-23,5.6449e-20,6.9896e-20,1.6352e-28,1.6399e-28
0.024,1.1296e-26,1.1346e-26,9.7561e-22,1.0077e-21,5.0138e-05,5.0145e-05,0.00011327,0.00011323,2.0578e-05,2.3232e-05,4.0328e-20,2.4265e-21,3.2662e-25,9.4029e-27,6.2669e-27,8.043e-28,0.00028712,0.00028646,2.8209e-05,3.0409e-05,0.00031251,0.00030732,2.8067e-22,5.0663e-24,7.182e-05,7.7906e-05,0.0002738,0.00028543,4.4624e-28,4.7416e-28,4.425e-28,4.7239e-28,1.0137e-27,1.2759e-27,0.00074181,0.0007418,2.3768e-26,2.3779e-26,1.7006e-25,1.703e-25,9.3084e-25,9.3171e-25,1.5532e-23,1.5541e-23,5.2861e-28,5.2862e-28
0.025,1.6841e-33,1.6841e-33,3.3887e-29,3.3984e-29,5.0552e-05,5.0552e-05,0.00011478,0.00011478,2.3567e-05,2.3567e-05,5.6476e-28,5.6433e-28,4.4389e-33,4.4376e-33,6.8424e-34,6.8416e-34,0.00029206,0.00029206,3.0889e-05,3.0889e-05,0.00031484,0.00031484,9.0311e-31,9.025e-31,7.741e-05,7.7411e-05,0.00028659,0.00028659,3.4415e-34,3.4415e-34,3.6273e-34,3.6273e-34,1.1827e-34,1.1827e-34,0.0007718,0.0007718,8.089e-22,8.089e-22,1.1554e-05,1.1554e-05,7.9257e-05,7.9257e-05,0.00026759,0.00026759,3.6118e-34,3.6118e-34
0.026,2.7276e-33,2.7277e-33,3.2324e-31,3.2329e-31,5.2187e-05,5.2188e-05,0.00011647,0.00011647,2.3422e-05,2.3411e-05,4.3503e-28,4.626e-28,6.5894e-33,6.7535e-33,9.618e-34,9.7134e-34,0.00029876,0.00029877,3.1077e-05,3.1067e-05,0.00032215,0.00032217,1.1006e-30,1.1607e-30,7.8558e-05,7.8532e-05,0.00029234,0.00029229,4.9188e-34,4.9178e-34,5.0435e-34,5.0424e-34,1.7416e-34,1.7405e-34,0.00080053,0.00080053,1.2962e-19,1.2962e-19,1.4199e-05,1.4199e-05,8.7689e-05,8.7689e-05,0.00028969,0.00028969,4.9514e-34,4.9514e-34
0.027,3.9687e-30,3.9686e-30,1.5819e-29,1.5817e-29,5.3492e-05,5.3492e-05,0.00011787,0.00011787,2.3764e-05,2.3782e-05,8.1409e-28,7.1493e-28,3.6077e-30,3.5419e-30,1.4549e-30,1.4467e-30,0.0003048,0.0003048,3.16e-05,3.1616e-05,0.00032848,0.00032845,2.2633e-29,2.1009e-29,8.0051e-05,8.0092e-05,0.0002982,0.00029828,1.0721e-30,1.0722e-30,1.1554e-30,1.1556e-30,2.76e-31,2.762e-31,0.00083025,0.00083025,3.3013e-16,3.3061e-16,1.616e-05,1.6161e-05,9.4507e-05,9.4508e-05,0.00030832,0.00030832,1.131e-30,1.1309e-30
0.028,0.0001782,0.0001782,0.00022168,0.00022168,0.00027868,0.00027868,0.00014641,0.00014641,1.8333e-22,1.8333e-22,7.1704e-23,7.1703e-23,1.6967e-23,1.6967e-23,1.2711e-24,1.2711e-24,0.0003594,0.0003594,3.8496e-22,3.8496e-22,0.00064917,0.00064917,2.9207e-23,2.9207e-23,7.6319e-22,7.6318e-22,1.5168e-20,1.5167e-20,0.0002016,0.0002016,1.0783e-05,1.0783e-05,5.9466e-20,5.93e-20,0.0012686,0.0012686,4.65e-27,4.6537e-27,5.2735e-27,5.284e-27,6.57e-28,6.5758e-28,6.3173e-29,6.3193e-29,3.4848e-26,3.4853e-26
0.029,1.3698e-27,1.3698e-27,4.1742e-27,4.1742e-27,5.6244e-05,5.6244e-05,0.00012075,0.00012075,2.4011e-05,2.398e-05,3.2243e-26,3.8156e-26,1.0073e-27,1.0246e-27,4.734e-28,4.7573e-28,0.00031679,0.0003168,3.2354e-05,3.2328e-05,0.00034123,0.00034129,2.7711e-27,3.0075e-27,8.2593e-05,8.2523e-05,0.00030928,0.00030914,3.6946e-28,3.6941e-28,3.9887e-28,3.9872e-28,7.2956e-29,7.2509e-29,0.00088384,0.00088362,5.9841e-16,4.7602e-15,1.6723e-05,1.8084e-05,0.00010052,0.00010183,0.00032885,0.00032998,3.3844e-28,3.3646e-28
0.03,2.403e-22,2.403e-22,7.1898e-22,7.1895e-22,5.7598e-05,5.7598e-05,0.00012125,0.00012125,2.4501e-05,2.4503e-05,7.4648e-22,7.4664e-22,1.518e-22,1.5181e-22,7.8512e-23,7.8515e-23,0.00032197,0.00032197,3.2829e-05,3.2831e-05,0.00034638,0.00034638,2.2167e-22,2.2171e-22,8.4291e-05,8.4296e-05,0.00031494,0.00031495,6.2657e-23,6.2657e-23,6.8039e-23,6.804e-23,5.6265e-24,5.6899e-24,0.00092428,0.00092616,3.4755e-05,2.4315e-05,3.8768e-05,2.7139e-05,0.00014767,0.00013644,0.00042965,0.00041999,4.7827e-23,4.8429e-23
0.031,0.00019998,0.00019998,0.00024792,0.00024792,0.00030864,0.00030864,0.00015488,0.00015488,1.1018e-22,1.1018e-22,4.7229e-23,4.7229e-23,1.3214e-23,1.3214e-23,1.4411e-24,1.4411e-24,0.00038802,0.00038802,2.2245e-22,2.2245e-22,0.00070602,0.00070602,1.9835e-23,1.9835e-23,4.0722e-22,4.0722e-22,6.6512e-21,6.6512e-21,0.00022657,0.00022657,1.6359e-05,1.6359e-05,7.4586e-17,7.4586e-17,0.0013466,0.0013466,1.0896e-27,1.0896e-27,9.5118e-28,9.5119e-28,7.8316e-29,7.8317e-29,2.9345e-30,2.9345e-30,1.1636e-26,1.1636e-26
0.032,2.7474e-17,2.7476e-17,7.9118e-17,7.914e-17,6.0067e-05,6.0071e-05,0.00012326,0.00012327,2.5088e-05,2.505e-05,8.2913e-17,8.2557e-17,1.7112e-17,1.7093e-17,8.8539e-18,8.8484e-18,0.00033245,0.00033246,3.3722e-05,3.369e-05,0.00035721,0.00035728,2.4841e-17,2.4778e-17,8.6984e-05,8.6904e-05,0.00032537,0.00032522,7.0815e-18,7.0813e-18,7.6847e-18,7.6823e-18,6.8658e-19,6.8423e-19,0.00095394,0.00095187,2.0169e-17,2.5436e-17,1.9238e-16,4.3012e-12,4.1494e-05,5.387e-05,0.00021405,0.00022469,4.1767e-18,4.2142e-18
0.033,2.7139e-31,2.7152e-31,9.9528e-31,9.9494e-31,6.1069e-05,6.1012e-05,0.00012391,0.00012382,2.5733e-05,2.5829e-05,8.9539e-31,8.1577e-31,1.6286e-31,1.6279e-31,8.3647e-32,8.3789e-32,0.00033697,0.00033692,3.4376e-05,3.4446e-05,0.00036174,0.00036146,2.4379e-31,2.4058e-31,8.8501e-05,8.8724e-05,0.00033032,0.00033075,6.6686e-32,6.6714e-32,7.2289e-32,7.2499e-32,2.3306e-32,2.337e-32,0.00097871,0.00097858,1.5659e-25,1.6159e-25,6.8653e-20,9.6459e-20,5.152e-05,5.1872e-05,0.00023118,0.00023152,7.7751e-32,7.7749e-32
0.034,3.284e-127,3.2842e-127,1.9296e-103,1.9299e-103,6.2328e-05,6.233e-05,0.00012391,0.00012392,2.6331e-05,2.6332e-05,5.6438e-119,5.6946e-120,1.0013e-125,3.3273e-126,4.6707e-127,2.685e-127,0.00034134,0.00034134,3.4865e-05,3.4866e-05,0.00036578,0.00036578,2.9491e-122,4.1253e-123,9.0311e-05,9.0314e-05,0.00033577,0.00033578,5.9889e-129,3.5025e-129,6.0614e-128,3.3653e-128,1.2134e-123,2.4083e-89,0.0010033,0.0010102,1.1525e-66,3.1211e-92,2.5726e-05,1.8013e-65,9.8552e-05,5.755e-05,0.0003106,0.00027539,5.0828e-88,1.7621e-117
0.035,1.3801e-19,1.3798e-19,4.1132e-19,4.111e-19,6.4303e-05,6.4302e-05,0.00012817,0.00012817,2.3706e-05,2.3825e-05,3.5339e-19,3.5418e-19,8.0547e-20,8.0764e-20,4.2668e-20,4.2736e-20,0.00034948,0.00034945,3.3739e-05,3.3839e-05,0.0003765,0.00037628,1.0897e-19,1.0958e-19,8.8251e-05,8.8511e-05,0.00033759,0.00033809,3.5453e-20,3.5455e-20,3.809e-20,3.8121e-20,4.2082e-21,4.2085e-21,0.0010454,0.0010454,3.9317e-20,3.9317e-20,1.1083e-19,1.1083e-19,9.4157e-20,9.4157e-20,2.2411e-16,2.2411e-16,1.7007e-20,1.7007e-20
0.036,4.9924e-19,4.9934e-19,1.766e-18,1.7691e-18,6.5366e-05,6.5371e-05,0.0001288,0.0001288,2.4303e-05,2.3691e-05,1.4885e-18,1.5706e-18,2.8985e-19,2.8582e-19,1.5315e-19,1.5187e-19,0.00035358,0.00035373,3.4409e-05,3.3896e-05,0.00038011,0.00038127,3.9611e-19,3.8624e-19,9.0133e-05,8.8753e-05,0.00034334,0.0003407,1.2691e-19,1.2686e-19,1.366e-19,1.3599e-19,1.4917e-20,1.4911e-20,0.0010597,0.0010597,1.4286e-19,1.4286e-19,4.0529e-19,4.0529e-19,3.6269e-19,3.6269e-19,4.6186e-15,4.6186e-15,6.1014e-20,6.1014e-20
0.037,1.3081e-31,1.3088e-31,4.3353e-31,4.3344e-31,6.4781e-05,6.4719e-05,0.00012537,0.00012527,2.8714e-05,2.8694e-05,6.443e-31,6.7105e-31,7.8904e-32,7.9049e-32,3.9578e-32,3.9599e-32,0.00035307,0.00035305,3.7155e-05,3.7128e-05,0.00037688,0.00037681,1.3153e-31,1.3307e-31,9.5165e-05,9.5129e-05,0.00035029,0.00035022,3.0971e-32,3.0973e-32,3.3693e-32,3.369e-32,3.7913e-33,3.3082e-33,0.0011096,0.0010994,1.6228e-22,2.2387e-05,3.9897e-21,5.1351e-05,8.9666e-05,0.00015168,0.00037222,0.00042543,9.0142e-32,5.8126e-32
0.038,5.6377e-31,5.6332e-31,1.8299e-30,1.8243e-30,6.4916e-05,6.4886e-05,0.00012623,0.00012623,2.993e-05,2.9932e-05,2.2439e-30,2.3829e-30,3.4598e-31,3.4656e-31,1.7364e-31,1.7366e-31,0.00035631,0.00035631,3.8371e-05,3.8373e-05,0.00037977,0.00037981,5.5327e-31,5.6089e-31,9.6829e-05,9.6769e-05,0.00035482,0.00035471,1.3521e-31,1.3519e-31,1.4738e-31,1.4729e-31,2.7388e-32,2.8775e-32,0.0010967,0.0010996,2.6273e-24,3.9053e-25,1.2637e-05,4.1476e-20,9.0778e-05,7.3188e-05,0.00032019,0.00030511,1.2024e-31,1.2774e-31
0.039,2.0368e-41,4.9907e-40,2.9529e-24,2.7992e-22,6.6029e-05,6.6021e-05,0.00012836,0.00012836,2.9417e-05,2.9037e-05,1.4134e-69,5.9625e-66,4.1422e-80,7.6667e-81,4.4147e-86,3.3593e-86,0.00036145,0.00036154,3.8502e-05,3.8184e-05,0.00038559,0.00038634,1.6606e-73,3.6611e-70,9.7076e-05,9.6187e-05,0.00035858,0.00035687,1.6263e-65,1.6039e-64,7.9795e-51,2.6533e-68,1.2251e-74,1.2056e-67,0.0011036,0.0011036,3.2101e-93,9.2606e-93,1.0628e-89,1.484e-88,5.6967e-77,8.1193e-77,0.00012211,0.0001222,5.1556e-101,6.8759e-101
