0.99377,0.99377,0.99346,0.99346,0.99629,0.99629,1.0037,1.0037,0.9996,0.9996,0.99968,0.99968,0.99995,0.99995,1.0005,1.0005,0.99954,0.99954,0.99915,0.99915,0.99994,0.99994,0.99941,0.99941,0.99931,0.99931,0.99911,0.99911,1.0003,1.0003,1.0005,1.0005,1.0006,1.0006,1.0002,1.0002,0.99949,0.99949,0.99955,0.99955,0.99972,0.99972,0.99989,0.99989,0.99973,0.99973
0.99325,0.99325,0.99292,0.99292,0.99599,0.99599,1.004,1.004,0.99957,0.99957,0.99965,0.99965,0.99995,0.99995,1.0006,1.0006,0.9995,0.9995,0.99908,0.99908,0.99994,0.99994,0.99936,0.99936,0.99926,0.99926,0.99904,0.99904,1.0003,1.0003,1.0005,1.0005,1.0006,1.0006,1.0002,1.0002,0.99945,0.99945,0.99951,0.99951,0.9997,0.9997,0.99988,0.99988,0.99971,0.99971
0.99276,0.99276,0.9924,0.9924,0.9957,0.9957,1.0043,1.0043,0.99953,0.99953,0.99963,0.99963,0.99995,0.99995,1.0006,1.0006,0.99947,0.99947,0.99901,0.99901,0.99994,0.99994,0.99932,0.99932,0.9992,0.9992,0.99897,0.99897,1.0004,1.0004,1.0006,1.0006,1.0007,1.0007,1.0002,1.0002,0.99941,0.99941,0.99948,0.99948,0.99968,0.99968,0.99987,0.99987,0.99969,0.99969
0.99228,0.99228,0.9919,0.9919,0.99542,0.99542,1.0045,1.0045,0.9995,0.9995,0.9996,0.9996,0.99994,0.99994,1.0006,1.0006,0.99944,0.99944,0.99895,0.99895,0.99994,0.99994,0.99927,0.99927,0.99915,0.99915,0.9989,0.9989,1.0004,1.0004,1.0006,1.0006,1.0007,1.0007,1.0002,1.0002,0.99937,0.99937,0.99945,0.99945,0.99966,0.99966,0.99986,0.99986,0.99967,0.99967
0.99182,0.99182,0.99142,0.99142,0.99515,0.99515,1.0048,1.0048,0.99947,0.99947,0.99958,0.99958,0.99994,0.99994,1.0007,1.0007,0.99941,0.99941,0.99888,0.99888,0.99994,0.99994,0.99923,0.99923,0.9991,0.9991,0.99883,0.99883,1.0004,1.0004,1.0006,1.0006,1.0008,1.0008,1.0002,1.0002,0.99934,0.99934,0.99942,0.99942,0.99964,0.99964,0.99985,0.99985,0.99966,0.99966
0.99138,0.99138,0.99095,0.99095,0.9949,0.9949,1.0051,1.0051,0.99945,0.99945,0.99956,0.99956,0.99994,0.99994,1.0007,1.0007,0.99938,0.99938,0.99882,0.99882,0.99994,0.99994,0.99918,0.99918,0.99905,0.99905,0.99877,0.99877,1.0004,1.0004,1.0007,1.0007,1.0008,1.0008,1.0002,1.0002,0.99931,0.99931,0.99939,0.99939,0.99962,0.99962,0.99985,0.99985,0.99964,0.99964
0.99096,0.99096,0.99051,0.99051,0.99465,0.99465,1.0053,1.0053,0.99942,0.99942,0.99954,0.99954,0.99994,0.99994,1.0007,1.0007,0.99936,0.99936,0.99876,0.99876,0.99994,0.99994,0.99914,0.99914,0.999,0.999,0.99871,0.99871,1.0005,1.0005,1.0007,1.0007,1.0009,1.0009,1.0002,1.0002,0.99928,0.99928,0.99937,0.99937,0.99961,0.99961,0.99984,0.99984,0.99962,0.99962
0.99056,0.99056,0.99009,0.99009,0.99441,0.99441,1.0056,1.0056,0.99939,0.99939,0.99952,0.99952,0.99993,0.99993,1.0008,1.0008,0.99933,0.99933,0.99871,0.99871,0.99995,0.99995,0.9991,0.9991,0.99896,0.99896,0.99866,0.99866,1.0005,1.0005,1.0007,1.0007,1.0009,1.0009,1.0002,1.0002,0.99925,0.99925,0.99934,0.99934,0.99959,0.99959,0.99983,0.99983,0.99961,0.99961
0.99017,0.99017,0.98968,0.98968,0.99419,0.99419,1.0058,1.0058,0.99937,0.99937,0.9995,0.9995,0.99993,0.99993,1.0008,1.0008,0.99931,0.99931,0.99866,0.99866,0.99995,0.99995,0.99907,0.99907,0.99892,0.99892,0.9986,0.9986,1.0005,1.0005,1.0008,1.0008,1.001,1.001,1.0002,1.0002,0.99922,0.99922,0.99932,0.99932,0.99958,0.99958,0.99982,0.99982,0.9996,0.9996
0.9898,0.9898,0.9893,0.9893,0.99398,0.99398,1.006,1.006,0.99935,0.99935,0.99948,0.99948,0.99993,0.99993,1.0008,1.0008,0.99929,0.99929,0.9986,0.9986,0.99995,0.99995,0.99903,0.99903,0.99887,0.99887,0.99855,0.99855,1.0005,1.0005,1.0008,1.0008,1.001,1.001,1.0002,1.0002,0.99919,0.99919,0.9993,0.9993,0.99957,0.99957,0.99982,0.99982,0.99958,0.99958
0.98945,0.98945,0.98893,0.98893,0.99377,0.99377,1.0062,1.0062,0.99932,0.99932,0.99946,0.99946,0.99993,0.99993,1.0009,1.0009,0.99927,0.99927,0.99856,0.99856,0.99996,0.99996,0.999,0.999,0.99884,0.99884,0.9985,0.9985,1.0005,1.0005,1.0008,1.0008,1.0011,1.0011,1.0002,1.0002,0.99917,0.99917,0.99928,0.99928,0.99956,0.99956,0.99981,0.99981,0.99957,0.99957
0.98911,0.98911,0.98858,0.98858,0.99358,0.99358,1.0064,1.0064,0.9993,0.9993,0.99944,0.99944,0.99993,0.99993,1.0009,1.0009,0.99925,0.99925,0.99851,0.99851,0.99996,0.99996,0.99896,0.99896,0.9988,0.9988,0.99846,0.99846,1.0006,1.0006,1.0008,1.0008,1.0011,1.0011,1.0002,1.0002,0.99915,0.99915,0.99926,0.99926,0.99955,0.99955,0.99981,0.99981,0.99956,0.99956
0.9888,0.9888,0.98825,0.98825,0.9934,0.9934,1.0066,1.0066,0.99928,0.99928,0.99943,0.99943,0.99992,0.99992,1.0009,1.0009,0.99924,0.99924,0.99847,0.99847,0.99996,0.99996,0.99893,0.99893,0.99876,0.99876,0.99841,0.99841,1.0006,1.0006,1.0009,1.0009,1.0012,1.0012,1.0002,1.0002,0.99913,0.99913,0.99924,0.99924,0.99954,0.99954,0.9998,0.9998,0.99955,0.99955
0.98849,0.98849,0.98793,0.98793,0.99322,0.99322,1.0068,1.0068,0.99926,0.99926,0.99941,0.99941,0.99992,0.99992,1.0009,1.0009,0.99922,0.99922,0.99842,0.99842,0.99997,0.99997,0.9989,0.9989,0.99873,0.99873,0.99837,0.99837,1.0006,1.0006,1.0009,1.0009,1.0012,1.0012,1.0002,1.0002,0.99911,0.99911,0.99922,0.99922,0.99953,0.99953,0.9998,0.9998,0.99954,0.99954
0.98821,0.98821,0.98763,0.98763,0.99306,0.99306,1.0069,1.0069,0.99925,0.99925,0.9994,0.9994,0.99992,0.99992,1.001,1.001,0.99921,0.99921,0.99838,0.99838,0.99997,0.99997,0.99887,0.99887,0.9987,0.9987,0.99833,0.99833,1.0006,1.0006,1.0009,1.0009,1.0013,1.0013,1.0002,1.0002,0.99909,0.99909,0.99921,0.99921,0.99952,0.99952,0.99979,0.99979,0.99953,0.99953
0.98794,0.98794,0.98735,0.98735,0.9929,0.9929,1.0071,1.0071,0.99923,0.99923,0.99939,0.99939,0.99992,0.99992,1.001,1.001,0.9992,0.9992,0.99835,0.99835,0.99998,0.99998,0.99885,0.99885,0.99867,0.99867,0.99829,0.99829,1.0006,1.0006,1.0009,1.0009,1.0013,1.0013,1.0002,1.0002,0.99907,0.99907,0.9992,0.9992,0.99952,0.99952,0.99979,0.99979,0.99952,0.99952
0.98769,0.98769,0.98709,0.98709,0.99276,0.99276,1.0072,1.0072,0.99921,0.99921,0.99937,0.99937,0.99992,0.99992,1.001,1.001,0.99919,0.99919,0.99831,0.99831,0.99999,0.99999,0.99882,0.99882,0.99864,0.99864,0.99826,0.99826,1.0006,1.0006,1.001,1.001,1.0014,1.0014,1.0002,1.0002,0.99906,0.99906,0.99918,0.99918,0.99951,0.99951,0.99978,0.99978,0.99951,0.99951
0.98745,0.98745,0.98684,0.98684,0.99262,0.99262,1.0074,1.0074,0.9992,0.9992,0.99936,0.99936,0.99991,0.99991,1.001,1.001,0.99918,0.99918,0.99828,0.99828,0.99999,0.99999,0.9988,0.9988,0.99861,0.99861,0.99823,0.99823,1.0006,1.0006,1.001,1.001,1.0014,1.0014,1.0002,1.0002,0.99904,0.99904,0.99917,0.99917,0.99951,0.99951,0.99978,0.99978,0.99951,0.99951
0.98723,0.98723,0.9866,0.9866,0.99249,0.99249,1.0075,1.0075,0.99918,0.99918,0.99935,0.99935,0.99991,0.99991,1.0011,1.0011,0.99917,0.99917,0.99825,0.99825,1,1,0.99878,0.99878,0.99858,0.99858,0.9982,0.9982,1.0007,1.0007,1.001,1.001,1.0015,1.0015,1.0002,1.0002,0.99903,0.99903,0.99916,0.99916,0.9995,0.9995,0.99977,0.99977,0.9995,0.9995
0.98702,0.98702,0.98639,0.98639,0.99238,0.99238,1.0076,1.0076,0.99917,0.99917,0.99934,0.99934,0.99991,0.99991,1.0011,1.0011,0.99917,0.99917,0.99822,0.99822,1,1,0.99875,0.99875,0.99856,0.99856,0.99817,0.99817,1.0007,1.0007,1.001,1.001,1.0015,1.0015,1.0002,1.0002,0.99902,0.99902,0.99915,0.99915,0.9995,0.9995,0.99977,0.99977,0.9995,0.9995
0.98683,0.98683,0.98619,0.98619,0.99227,0.99227,1.0077,1.0077,0.99916,0.99916,0.99933,0.99933,0.99991,0.99991,1.0011,1.0011,0.99916,0.99916,0.99819,0.99819,1,1,0.99873,0.99873,0.99854,0.99854,0.99814,0.99814,1.0007,1.0007,1.001,1.001,1.0016,1.0016,1.0002,1.0002,0.99901,0.99901,0.99915,0.99915,0.9995,0.9995,0.99977,0.99977,0.99949,0.99949
0.98665,0.98665,0.986,0.986,0.99217,0.99217,1.0078,1.0078,0.99915,0.99915,0.99932,0.99932,0.99991,0.99991,1.0011,1.0011,0.99916,0.99916,0.99816,0.99816,1,1,0.99871,0.99871,0.99852,0.99852,0.99812,0.99812,1.0007,1.0007,1.001,1.001,1.0016,1.0016,1.0002,1.0002,0.999,0.999,0.99914,0.99914,0.9995,0.9995,0.99976,0.99976,0.99949,0.99949
0.98649,0.98649,0.98583,0.98583,0.99207,0.99207,1.0079,1.0079,0.99914,0.99914,0.99931,0.99931,0.99991,0.99991,1.0011,1.0011,0.99916,0.99916,0.99814,0.99814,1,1,0.9987,0.9987,0.9985,0.9985,0.99809,0.99809,1.0007,1.0007,1.001,1.001,1.0017,1.0017,1.0001,1.0001,0.99899,0.99899,0.99914,0.99914,0.99949,0.99949,0.99976,0.99976,0.99948,0.99948
0.98634,0.98634,0.98568,0.98568,0.99199,0.99199,1.008,1.008,0.99913,0.99913,0.9993,0.9993,0.99991,0.99991,1.0011,1.0011,0.99916,0.99916,0.99812,0.99812,1,1,0.99868,0.99868,0.99848,0.99848,0.99807,0.99807,1.0007,1.0007,1.001,1.001,1.0017,1.0017,1.0001,1.0001,0.99899,0.99899,0.99913,0.99913,0.99949,0.99949,0.99976,0.99976,0.99948,0.99948
0.98621,0.98621,0.98554,0.98554,0.99191,0.99191,1.0081,1.0081,0.99912,0.99912,0.9993,0.9993,0.99991,0.99991,1.0011,1.0011,0.99916,0.99916,0.9981,0.9981,1,1,0.99866,0.99866,0.99846,0.99846,0.99805,0.99805,1.0007,1.0007,1.0011,1.0011,1.0018,1.0018,1.0001,1.0001,0.99898,0.99898,0.99913,0.99913,0.9995,0.9995,0.99976,0.99976,0.99948,0.99948
0.98609,0.98609,0.98541,0.98541,0.99184,0.99184,1.0082,1.0082,0.99911,0.99911,0.99929,0.99929,0.9999,0.9999,1.0011,1.0011,0.99916,0.99916,0.99808,0.99808,1.0001,1.0001,0.99865,0.99865,0.99844,0.99844,0.99803,0.99803,1.0007,1.0007,1.0011,1.0011,1.0018,1.0018,1.0001,1.0001,0.99898,0.99898,0.99913,0.99913,0.9995,0.9995,0.99975,0.99975,0.99948,0.99948
0.98598,0.98598,0.9853,0.9853,0.99178,0.99178,1.0082,1.0082,0.9991,0.9991,0.99928,0.99928,0.9999,0.9999,1.0012,1.0012,0.99916,0.99916,0.99806,0.99806,1.0001,1.0001,0.99864,0.99864,0.99843,0.99843,0.99802,0.99802,1.0007,1.0007,1.0011,1.0011,1.0019,1.0019,1.0001,1.0001,0.99897,0.99897,0.99913,0.99913,0.9995,0.9995,0.99975,0.99975,0.99948,0.99948
0.98589,0.98589,0.9852,0.9852,0.99173,0.99173,1.0083,1.0083,0.9991,0.9991,0.99928,0.99928,0.9999,0.9999,1.0012,1.0012,0.99916,0.99916,0.99805,0.99805,1.0001,1.0001,0.99863,0.99863,0.99842,0.99842,0.99801,0.99801,1.0007,1.0007,1.0011,1.0011,1.0019,1.0019,1.0001,1.0001,0.99897,0.99897,0.99913,0.99913,0.9995,0.9995,0.99975,0.99975,0.99948,0.99948
0.98581,0.98581,0.98512,0.98512,0.99168,0.99168,1.0083,1.0083,0.99909,0.99909,0.99927,0.99927,0.9999,0.9999,1.0012,1.0012,0.99917,0.99917,0.99803,0.99803,1.0001,1.0001,0.99862,0.99862,0.99841,0.99841,0.99799,0.99799,1.0007,1.0007,1.0011,1.0011,1.002,1.002,1.0001,1.0001,0.99897,0.99897,0.99913,0.99913,0.9995,0.9995,0.99975,0.99975,0.99948,0.99948
0.98574,0.98574,0.98505,0.98505,0.99164,0.99164,1.0084,1.0084,0.99909,0.99909,0.99927,0.99927,0.9999,0.9999,1.0012,1.0012,0.99917,0.99917,0.99802,0.99802,1.0001,1.0001,0.99861,0.99861,0.99839,0.99839,0.99798,0.99798,1.0007,1.0007,1.0011,1.0011,1.002,1.002,1.0001,1.0001,0.99897,0.99897,0.99913,0.99913,0.99951,0.99951,0.99975,0.99975,0.99948,0.99948
0.98569,0.98569,0.98499,0.98499,0.99161,0.99161,1.0084,1.0084,0.99908,0.99908,0.99927,0.99927,0.9999,0.9999,1.0012,1.0012,0.99918,0.99918,0.99801,0.99801,1.0001,1.0001,0.9986,0.9986,0.99839,0.99839,0.99797,0.99797,1.0007,1.0007,1.0011,1.0011,1.0021,1.0021,1.0001,1.0001,0.99897,0.99897,0.99913,0.99913,0.99951,0.99951,0.99975,0.99975,0.99948,0.99948
0.98564,0.98564,0.98495,0.98495,0.99159,0.99159,1.0084,1.0084,0.99908,0.99908,0.99926,0.99926,0.9999,0.9999,1.0012,1.0012,0.99918,0.99918,0.998,0.998,1.0001,1.0001,0.99859,0.99859,0.99838,0.99838,0.99797,0.99797,1.0007,1.0007,1.0011,1.0011,1.0021,1.0021,1.0001,1.0001,0.99897,0.99897,0.99914,0.99914,0.99952,0.99952,0.99975,0.99975,0.99948,0.99948
0.98561,0.98561,0.98492,0.98492,0.99157,0.99157,1.0085,1.0085,0.99907,0.99907,0.99926,0.99926,0.9999,0.9999,1.0012,1.0012,0.99919,0.99919,0.998,0.998,1.0001,1.0001,0.99858,0.99858,0.99837,0.99837,0.99796,0.99796,1.0007,1.0007,1.0011,1.0011,1.0021,1.0021,1,1,0.99897,0.99897,0.99914,0.99914,0.99952,0.99952,0.99975,0.99975,0.99948,0.99948
0.9856,0.9856,0.9849,0.9849,0.99156,0.99156,1.0085,1.0085,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.9992,0.9992,0.99799,0.99799,1.0001,1.0001,0.99858,0.99858,0.99836,0.99836,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0022,1.0022,1,1,0.99898,0.99898,0.99914,0.99914,0.99953,0.99953,0.99974,0.99974,0.99949,0.99949
0.98559,0.98559,0.98489,0.98489,0.99156,0.99156,1.0085,1.0085,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99921,0.99921,0.99799,0.99799,1.0002,1.0002,0.99857,0.99857,0.99836,0.99836,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0022,1.0022,1,1,0.99898,0.99898,0.99915,0.99915,0.99953,0.99953,0.99974,0.99974,0.99949,0.99949
0.9856,0.9856,0.9849,0.9849,0.99156,0.99156,1.0085,1.0085,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99922,0.99922,0.99798,0.99798,1.0002,1.0002,0.99857,0.99857,0.99836,0.99836,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0023,1.0023,1,1,0.99899,0.99899,0.99916,0.99916,0.99954,0.99954,0.99974,0.99974,0.99949,0.99949
0.98562,0.98562,0.98492,0.98492,0.99157,0.99157,1.0085,1.0085,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99923,0.99923,0.99798,0.99798,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0023,1.0023,0.99999,0.99999,0.99899,0.99899,0.99916,0.99916,0.99955,0.99955,0.99974,0.99974,0.99949,0.99949
0.98564,0.98564,0.98495,0.98495,0.99159,0.99159,1.0084,1.0084,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99924,0.99924,0.99798,0.99798,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0024,1.0024,0.99997,0.99997,0.999,0.999,0.99917,0.99917,0.99956,0.99956,0.99974,0.99974,0.9995,0.9995
0.98568,0.98568,0.98499,0.98499,0.99161,0.99161,1.0084,1.0084,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99925,0.99925,0.99799,0.99799,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0024,1.0024,0.99996,0.99996,0.999,0.999,0.99918,0.99918,0.99956,0.99956,0.99974,0.99974,0.9995,0.9995
0.98573,0.98573,0.98504,0.98504,0.99164,0.99164,1.0084,1.0084,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99926,0.99926,0.99799,0.99799,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99795,0.99795,1.0007,1.0007,1.0011,1.0011,1.0024,1.0024,0.99994,0.99994,0.99901,0.99901,0.99919,0.99919,0.99957,0.99957,0.99974,0.99974,0.99951,0.99951
0.9858,0.9858,0.9851,0.9851,0.99168,0.99168,1.0084,1.0084,0.99907,0.99907,0.99926,0.99926,0.99989,0.99989,1.0012,1.0012,0.99928,0.99928,0.99799,0.99799,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99796,0.99796,1.0007,1.0007,1.0011,1.0011,1.0025,1.0025,0.99993,0.99993,0.99902,0.99902,0.9992,0.9992,0.99958,0.99958,0.99974,0.99974,0.99951,0.99951
0.98587,0.98587,0.98518,0.98518,0.99172,0.99172,1.0083,1.0083,0.99908,0.99908,0.99926,0.99926,0.99988,0.99988,1.0012,1.0012,0.99929,0.99929,0.998,0.998,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99796,0.99796,1.0007,1.0007,1.0011,1.0011,1.0025,1.0025,0.99991,0.99991,0.99903,0.99903,0.99921,0.99921,0.99959,0.99959,0.99974,0.99974,0.99952,0.99952
0.98595,0.98595,0.98526,0.98526,0.99176,0.99176,1.0083,1.0083,0.99908,0.99908,0.99926,0.99926,0.99988,0.99988,1.0011,1.0011,0.99931,0.99931,0.998,0.998,1.0002,1.0002,0.99857,0.99857,0.99835,0.99835,0.99797,0.99797,1.0007,1.0007,1.0011,1.0011,1.0026,1.0026,0.9999,0.9999,0.99903,0.99903,0.99922,0.99922,0.9996,0.9996,0.99974,0.99974,0.99952,0.99952
0.98604,0.98604,0.98536,0.98536,0.99181,0.99181,1.0082,1.0082,0.99908,0.99908,0.99926,0.99926,0.99988,0.99988,1.0011,1.0011,0.99932,0.99932,0.99801,0.99801,1.0003,1.0003,0.99857,0.99857,0.99836,0.99836,0.99798,0.99798,1.0007,1.0007,1.0011,1.0011,1.0026,1.0026,0.99988,0.99988,0.99904,0.99904,0.99923,0.99923,0.99961,0.99961,0.99975,0.99975,0.99953,0.99953
0.98614,0.98614,0.98546,0.98546,0.99187,0.99187,1.0082,1.0082,0.99909,0.99909,0.99926,0.99926,0.99988,0.99988,1.0011,1.0011,0.99934,0.99934,0.99802,0.99802,1.0003,1.0003,0.99858,0.99858,0.99836,0.99836,0.99798,0.99798,1.0007,1.0007,1.001,1.001,1.0026,1.0026,0.99986,0.99986,0.99905,0.99905,0.99924,0.99924,0.99962,0.99962,0.99975,0.99975,0.99953,0.99953
0.98625,0.98625,0.98558,0.98558,0.99193,0.99193,1.0081,1.0081,0.99909,0.99909,0.99927,0.99927,0.99988,0.99988,1.0011,1.0011,0.99935,0.99935,0.99803,0.99803,1.0003,1.0003,0.99858,0.99858,0.99836,0.99836,0.99799,0.99799,1.0007,1.0007,1.001,1.001,1.0027,1.0027,0.99985,0.99985,0.99906,0.99906,0.99925,0.99925,0.99963,0.99963,0.99975,0.99975,0.99954,0.99954
0.98637,0.98637,0.9857,0.9857,0.992,0.992,1.008,1.008,0.9991,0.9991,0.99927,0.99927,0.99987,0.99987,1.0011,1.0011,0.99937,0.99937,0.99804,0.99804,1.0003,1.0003,0.99859,0.99859,0.99837,0.99837,0.998,0.998,1.0007,1.0007,1.001,1.001,1.0027,1.0027,0.99983,0.99983,0.99907,0.99907,0.99926,0.99926,0.99964,0.99964,0.99975,0.99975,0.99955,0.99955
0.9865,0.9865,0.98584,0.98584,0.99208,0.99208,1.008,1.008,0.9991,0.9991,0.99927,0.99927,0.99987,0.99987,1.0011,1.0011,0.99938,0.99938,0.99805,0.99805,1.0003,1.0003,0.99859,0.99859,0.99838,0.99838,0.99801,0.99801,1.0007,1.0007,1.001,1.001,1.0028,1.0028,0.99982,0.99982,0.99908,0.99908,0.99927,0.99927,0.99965,0.99965,0.99975,0.99975,0.99955,0.99955
0.98663,0.98663,0.98598,0.98598,0.99215,0.99215,1.0079,1.0079,0.99911,0.99911,0.99928,0.99928,0.99987,0.99987,1.0011,1.0011,0.9994,0.9994,0.99807,0.99807,1.0003,1.0003,0.9986,0.9986,0.99838,0.99838,0.99803,0.99803,1.0007,1.0007,1.001,1.001,1.0028,1.0028,0.9998,0.9998,0.99909,0.99909,0.99928,0.99928,0.99966,0.99966,0.99975,0.99975,0.99956,0.99956
0.98678,0.98678,0.98613,0.98613,0.99224,0.99224,1.0078,1.0078,0.99911,0.99911,0.99928,0.99928,0.99987,0.99987,1.0011,1.0011,0.99942,0.99942,0.99808,0.99808,1.0003,1.0003,0.99861,0.99861,0.99839,0.99839,0.99804,0.99804,1.0007,1.0007,1.001,1.001,1.0028,1.0028,0.99978,0.99978,0.9991,0.9991,0.99929,0.99929,0.99967,0.99967,0.99975,0.99975,0.99957,0.99957
0.98693,0.98693,0.98629,0.98629,0.99232,0.99232,1.0077,1.0077,0.99912,0.99912,0.99929,0.99929,0.99987,0.99987,1.0011,1.0011,0.99943,0.99943,0.9981,0.9981,1.0003,1.0003,0.99862,0.99862,0.9984,0.9984,0.99805,0.99805,1.0007,1.0007,1.001,1.001,1.0029,1.0029,0.99977,0.99977,0.99912,0.99912,0.99931,0.99931,0.99968,0.99968,0.99975,0.99975,0.99957,0.99957
0.98709,0.98709,0.98646,0.98646,0.99242,0.99242,1.0076,1.0076,0.99913,0.99913,0.99929,0.99929,0.99986,0.99986,1.001,1.001,0.99945,0.99945,0.99811,0.99811,1.0004,1.0004,0.99863,0.99863,0.9984,0.9984,0.99806,0.99806,1.0007,1.0007,1.001,1.001,1.0029,1.0029,0.99975,0.99975,0.99913,0.99913,0.99932,0.99932,0.99969,0.99969,0.99975,0.99975,0.99958,0.99958
