0.00055064,0.00055064,0.00052991,0.00052991,0.00049681,0.00049681,0.00044125,0.00044125,0.00015087,0.00015087,0.00013901,0.00013901,0.0001247,0.0001247,0.00010746,0.00010746,0.00052768,0.00052768,0.00044952,0.00044952,0.00040863,0.00040863,0.00072221,0.00072221,0.00051619,0.00051619,0.001074,0.001074,1.7436e-20,1.7436e-20,4.8436e-18,4.8437e-18,2.4672e-19,2.4673e-19,2.1126e-21,2.1127e-21,0.00024034,0.00024034,0.00027062,0.00027062,0.00036472,0.00036472,0.00052181,0.00052181,0.00030633,0.00030633,0.00036199,0.00036199,0.00071855,0.00071855
0.00065395,0.00065395,0.0006279,0.0006279,0.00058688,0.00058688,0.00051889,0.00051889,0.00018102,0.00018102,0.00016626,0.00016626,0.00014849,0.00014849,0.00012713,0.00012713,0.00066814,0.00066814,0.00054074,0.00054074,0.00053018,0.00053018,0.00085878,0.00085878,0.00062845,0.00062845,0.0013211,0.0013211,1.8247e-30,2.0965e-30,4.4637e-27,3.7683e-27,0.00015096,0.00015096,9.4704e-31,1.1301e-30,0.00040163,0.00040163,0.00039664,0.00039664,0.00046675,0.00046675,0.00061171,0.00061171,0.00034576,0.00034576,0.00039102,0.00039102,0.0010133,0.0010133
0.00079301,0.00079301,0.00075974,0.00075974,0.000708,0.000708,0.00062328,0.00062328,0.00021923,0.00021923,0.00020065,0.00020065,0.00017835,0.00017835,0.0001516,0.0001516,0.00084807,0.00084807,0.00065805,0.00065805,0.00068865,0.00068865,0.0010312,0.0010312,0.0007686,0.0007686,0.0016319,0.0016319,7.3897e-18,7.3897e-18,1.7474e-14,1.7474e-14,0.00035656,0.00035656,3.5387e-18,3.5387e-18,0.00054159,0.00054159,0.00052484,0.00052484,0.00059869,0.00059869,0.00076368,0.00076368,0.00042833,0.00042833,0.00047787,0.00047787,0.0012811,0.0012811
0.00097443,0.00097443,0.00093184,0.00093184,0.00086633,0.00086633,0.00076006,0.00076006,0.00026592,0.00026592,0.0002426,0.0002426,0.00021466,0.00021466,0.00018123,0.00018123,0.0010634,0.0010634,0.00080333,0.00080333,0.00088029,0.00088029,0.0012426,0.0012426,0.00093514,0.00093514,0.0020018,0.0020018,1.702e-31,1.5296e-31,6.7995e-29,6.246e-29,0.00059276,0.00059276,3.1673e-32,3.4587e-32,0.00070842,0.00070842,0.00067732,0.00067732,0.00075395,0.00075395,0.00093998,0.00093998,0.00052386,0.00052386,0.00057753,0.00057753,0.0015876,0.0015876
0.001203,0.001203,0.0011488,0.0011488,0.0010661,0.0010661,0.00093287,0.00093287,0.00032216,0.00032216,0.00029305,0.00029305,0.00025825,0.00025825,0.00021669,0.00021669,0.0013169,0.0013169,0.00097996,0.00097996,0.0011074,0.0011074,0.0014981,0.0014981,0.0011311,0.0011311,0.002437,0.002437,5.0338e-18,5.0338e-18,9.1658e-15,9.1658e-15,0.00085988,0.00085988,1.9037e-18,1.9037e-18,0.00090252,0.00090252,0.00085458,0.00085458,0.00093357,0.00093357,0.0011426,0.0011426,0.00063342,0.00063342,0.00069138,0.00069138,0.0019374,0.0019374
0.0014824,0.0014824,0.0014141,0.0014141,0.0013104,0.0013104,0.0011443,0.0011443,0.00038866,0.00038866,0.00035266,0.00035266,0.00030969,0.00030969,0.00025845,0.00025845,0.0016105,0.0016105,0.0011903,0.0011903,0.0013711,0.0013711,0.0018013,0.0018013,0.0013585,0.0013585,0.0029421,0.0029421,6.6258e-31,6.6258e-31,8.6412e-28,8.6412e-28,0.0011571,0.0011571,2.6862e-31,2.2093e-31,0.0011248,0.0011248,0.0010574,0.0010574,0.0011382,0.0011382,0.001372,0.001372,0.00075723,0.00075723,0.00081955,0.00081955,0.0023309,0.0023309
0.0018171,0.0018171,0.0017318,0.0017318,0.0016031,0.0016031,0.0013974,0.0013974,0.00046525,0.00046525,0.00042118,0.00042118,0.00036866,0.00036866,0.00030611,0.00030611,0.0019441,0.0019441,0.0014351,0.0014351,0.0016714,0.0016714,0.0021515,0.0021515,0.0016161,0.0016161,0.0035157,0.0035157,8.3726e-30,7.2378e-30,3.8756e-27,4.6106e-27,0.0014776,0.0014776,1.0594e-30,1.0594e-30,0.0013807,0.0013807,0.0012899,0.0012899,0.0013678,0.0013678,0.001622,0.001622,0.0008917,0.0008917,0.0009562,0.0009562,0.0027472,0.0027472
0.0022012,0.0022012,0.0020966,0.0020966,0.001939,0.001939,0.0016872,0.0016872,0.00055177,0.00055177,0.00049853,0.00049853,0.00043514,0.00043514,0.00035972,0.00035972,0.0023157,0.0023157,0.0017128,0.0017128,0.002005,0.002005,0.0025483,0.0025483,0.0019048,0.0019048,0.0041584,0.0041584,8.3823e-30,6.0892e-30,7.9453e-28,7.9453e-28,0.0018214,0.0018214,2.3418e-31,1.8538e-31,0.0016652,0.0016652,0.0015477,0.0015477,0.0016203,0.0016203,0.0018935,0.0018935,0.0010375,0.0010375,0.0011031,0.0011031,0.003195,0.003195
0.0012166,0.0012166,0.0011594,0.0011594,0.0010731,0.0010731,0.00093476,0.00093476,0.00070609,0.00070609,0.00066102,0.00066102,0.00060633,0.00060633,0.00053993,0.00053993,0.0024483,0.0024483,0.0018445,0.0018445,0.0017218,0.0017218,0.0033311,0.0033311,0.0027059,0.0027059,0.0054058,0.0054058,9.7632e-30,9.7632e-30,3.3696e-28,3.3696e-28,0.0018902,0.0018902,1.5373e-26,1.5373e-26,0.002427,0.002427,0.0021278,0.0021278,0.0018583,0.0018583,0.0016551,0.0016551,0.00086993,0.00086993,0.00075392,0.00075392,0.0023656,0.0023656
0.0014151,0.0014151,0.0013481,0.0013481,0.0012469,0.0012469,0.0010846,0.0010846,0.00082311,0.00082311,0.00077045,0.00077045,0.00070658,0.00070658,0.00062909,0.00062909,0.0028322,0.0028322,0.0021485,0.0021485,0.0019821,0.0019821,0.0038812,0.0038812,0.0031475,0.0031475,0.0062831,0.0062831,7.9082e-30,7.9082e-30,2.177e-29,2.177e-29,0.0021996,0.0021996,2.4235e-26,2.4235e-26,0.002802,0.002802,0.0024536,0.0024536,0.0021398,0.0021398,0.0019028,0.0019028,0.00099711,0.00099711,0.00086166,0.00086166,0.0027418,0.0027418
0.00362,0.00362,0.0034428,0.0034428,0.0031753,0.0031753,0.0027464,0.0027464,0.00086827,0.00086827,0.00078106,0.00078106,0.00067746,0.00067746,0.00055444,0.00055444,0.0036438,0.0036438,0.0027338,0.0027338,0.0031782,0.0031782,0.0040076,0.0040076,0.002957,0.002957,0.006498,0.006498,8.8928e-24,8.8937e-24,1.2864e-23,1.287e-23,0.0029815,0.0029815,1.4398e-23,2.1596e-23,0.0026706,0.0026706,0.0024547,0.0024547,0.0024973,0.0024973,0.0028209,0.0028209,0.0015326,0.0015326,0.0015954,0.0015954,0.0047167,0.0047167
0.0041628,0.0041628,0.003957,0.003957,0.0036458,0.0036458,0.0031453,0.0031453,0.00099032,0.00099032,0.00088987,0.00088987,0.00077059,0.00077059,0.00062902,0.00062902,0.0041477,0.0041477,0.0031283,0.0031283,0.0036122,0.0036122,0.0045731,0.0045731,0.0033667,0.0033667,0.0074071,0.0074071,1.7644e-23,1.7644e-23,1.7728e-23,1.7729e-23,0.0034027,0.0034027,2.6319e-22,2.6319e-22,0.0030493,0.0030493,0.0027945,0.0027945,0.0028218,0.0028218,0.0031588,0.0031588,0.001712,0.001712,0.0017713,0.0017713,0.0052735,0.0052735
0.0047244,0.0047244,0.0044885,0.0044885,0.0041307,0.0041307,0.0035535,0.0035535,0.0011183,0.0011183,0.0010039,0.0010039,0.00086812,0.00086812,0.00070698,0.00070698,0.0046737,0.0046737,0.0035421,0.0035421,0.004057,0.004057,0.0051675,0.0051675,0.0038013,0.0038013,0.0083706,0.0083706,1.5869e-31,1.9637e-31,4.1666e-28,4.1666e-28,0.0038375,0.0038375,9.234e-32,7.9497e-32,0.0034438,0.0034438,0.0031472,0.0031472,0.003157,0.003157,0.003506,0.003506,0.0018955,0.0018955,0.0019502,0.0019502,0.0058514,0.0058514
0.0052953,0.0052953,0.0050281,0.0050281,0.0046214,0.0046214,0.0039631,0.0039631,0.001251,0.001251,0.001122,0.001122,0.00096901,0.00096901,0.00078748,0.00078748,0.0052167,0.0052167,0.0039701,0.0039701,0.0045069,0.0045069,0.0057841,0.0057841,0.0042578,0.0042578,0.0093811,0.0093811,1.5913e-30,1.5913e-30,2.8514e-27,2.4503e-27,0.004286,0.004286,3.4923e-29,3.1611e-29,0.0038503,0.0038503,0.0035093,0.0035093,0.0034995,0.0034995,0.0038594,0.0038594,0.0020815,0.0020815,0.0021304,0.0021304,0.0064486,0.0064486
0.0058672,0.0058672,0.0055678,0.0055678,0.0051105,0.0051105,0.0043676,0.0043676,0.001387,0.001387,0.0012431,0.0012431,0.0010723,0.0010723,0.00086977,0.00086977,0.0057718,0.0057718,0.004408,0.004408,0.0049568,0.0049568,0.006417,0.006417,0.0047331,0.0047331,0.010432,0.010432,1.1647e-31,1.9266e-31,8.4738e-29,8.3308e-29,0.0047476,0.0047476,8.2701e-30,4.933e-30,0.0042653,0.0042653,0.0038776,0.0038776,0.0038465,0.0038465,0.0042162,0.0042162,0.0022682,0.0022682,0.0023105,0.0023105,0.0070628,0.0070628
0.0064327,0.0064327,0.0061006,0.0061006,0.0055914,0.0055914,0.0047612,0.0047612,0.0015253,0.0015253,0.0013661,0.0013661,0.0011772,0.0011772,0.00095319,0.00095319,0.0063349,0.0063349,0.0048519,0.0048519,0.0054022,0.0054022,0.0070606,0.0070606,0.0052244,0.0052244,0.011518,0.011518,3.707e-31,3.707e-31,8.9612e-29,8.961e-29,0.005221,0.005221,5.4364e-30,5.4364e-30,0.0046861,0.0046861,0.0042494,0.0042494,0.0041952,0.0041952,0.0045739,0.0045739,0.0024544,0.0024544,0.002489,0.002489,0.007692,0.007692
0.0069846,0.0069846,0.0066198,0.0066198,0.006058,0.006058,0.0051386,0.0051386,0.0016648,0.0016648,0.0014901,0.0014901,0.0012828,0.0012828,0.001037,0.001037,0.0069024,0.0069024,0.0052979,0.0052979,0.0058385,0.0058385,0.0077092,0.0077092,0.0057291,0.0057291,0.012632,0.012632,4.4836e-31,6.0243e-31,1.0659e-27,1.0659e-27,0.0057039,0.0057039,2.4618e-29,2.1253e-29,0.0051109,0.0051109,0.0046229,0.0046229,0.0045439,0.0045439,0.0049308,0.0049308,0.0026388,0.0026388,0.0026648,0.0026648,0.0083359,0.0083359
0.0075171,0.0075171,0.0071196,0.0071196,0.0065051,0.0065051,0.0054956,0.0054956,0.0018044,0.0018044,0.0016142,0.0016142,0.0013883,0.0013883,0.0011206,0.0011206,0.0074709,0.0074709,0.0057423,0.0057423,0.006262,0.006262,0.0083574,0.0083574,0.0062442,0.0062442,0.013769,0.013769,1.4982e-19,1.4982e-19,1.8515e-16,1.8515e-16,0.0061984,0.0061984,7.8998e-18,7.8998e-18,0.0055392,0.0055392,0.0049973,0.0049973,0.0048916,0.0048916,0.0052853,0.0052853,0.0028204,0.0028204,0.0028367,0.0028367,0.008993,0.008993
0.0080249,0.0080249,0.0075952,0.0075952,0.0069283,0.0069283,0.0058289,0.0058289,0.001943,0.001943,0.0017372,0.0017372,0.0014929,0.0014929,0.0012033,0.0012033,0.0080374,0.0080374,0.0061817,0.0061817,0.0066697,0.0066697,0.0089997,0.0089997,0.0067665,0.0067665,0.014922,0.014922,5.9027e-29,5.4087e-29,1.2614e-25,1.2611e-25,0.0067084,0.0067084,2.0667e-28,2.3375e-28,0.0059713,0.0059713,0.0053726,0.0053726,0.0052376,0.0052376,0.0056361,0.0056361,0.0029984,0.0029984,0.0030035,0.0030035,0.0096619,0.0096619
0.0085033,0.0085033,0.0080424,0.0080424,0.007324,0.007324,0.0061358,0.0061358,0.0020798,0.0020798,0.0018586,0.0018586,0.001596,0.001596,0.0012846,0.0012846,0.0085991,0.0085991,0.0066128,0.0066128,0.0070586,0.0070586,0.0096312,0.0096312,0.0072933,0.0072933,0.016086,0.016086,6.3544e-34,6.3587e-34,1.0013e-30,6.0607e-31,0.0072368,0.0072368,9.7553e-34,5.515e-34,0.0064076,0.0064076,0.005749,0.005749,0.0055816,0.0055816,0.0059821,0.0059821,0.0031721,0.0031721,0.0031644,0.0031644,0.010341,0.010341
0.0089486,0.0089486,0.0084576,0.0084576,0.0076893,0.0076893,0.0064144,0.0064144,0.0022138,0.0022138,0.0019774,0.0019774,0.0016967,0.0016967,0.001364,0.001364,0.0091538,0.0091538,0.0070328,0.0070328,0.0074262,0.0074262,0.010248,0.010248,0.0078217,0.0078217,0.017255,0.017255,1.6311e-30,1.939e-30,3.225e-27,3.2239e-27,0.0077867,0.0077867,2.4631e-30,2.7408e-30,0.0068488,0.0068488,0.0061267,0.0061267,0.0059234,0.0059234,0.0063227,0.0063227,0.0033409,0.0033409,0.0033186,0.0033186,0.011029,0.011029
0.0093583,0.0093583,0.0088385,0.0088385,0.0080221,0.0080221,0.0066635,0.0066635,0.0023442,0.0023442,0.002093,0.002093,0.0017946,0.0017946,0.0014408,0.0014408,0.0096992,0.0096992,0.0074397,0.0074397,0.0077702,0.0077702,0.010845,0.010845,0.0083495,0.0083495,0.018425,0.018425,6.3327e-31,5.4564e-31,1.0614e-27,1.0481e-27,0.0083667,0.0083667,9.2502e-31,6.382e-31,0.007295,0.007295,0.0065059,0.0065059,0.0062631,0.0062631,0.0066575,0.0066575,0.0035043,0.0035043,0.0034655,0.0034655,0.011727,0.011727
0.009732,0.009732,0.009185,0.009185,0.0083226,0.0083226,0.0068833,0.0068833,0.0024706,0.0024706,0.0022048,0.0022048,0.0018891,0.0018891,0.0015147,0.0015147,0.010235,0.010235,0.0078325,0.0078325,0.0080908,0.0080908,0.011421,0.011421,0.0088746,0.0088746,0.019593,0.019593,1.5446e-22,1.5446e-22,3.2932e-19,3.2932e-19,0.0089899,0.0089899,3.5442e-22,3.5442e-22,0.0077483,0.0077483,0.0068881,0.0068881,0.0066012,0.0066012,0.006986,0.006986,0.0036621,0.0036621,0.0036041,0.0036041,0.012431,0.012431
0.01007,0.01007,0.0094974,0.0094974,0.0085911,0.0085911,0.0070748,0.0070748,0.0025924,0.0025924,0.0023124,0.0023124,0.0019797,0.0019797,0.0015852,0.0015852,0.010761,0.010761,0.0082104,0.0082104,0.0083894,0.0083894,0.011974,0.011974,0.0093958,0.0093958,0.020756,0.020756,3.7752e-31,4.531e-31,6.4213e-28,1.0428e-27,0.009662,0.009662,7.1212e-31,9.2478e-31,0.0082106,0.0082106,0.0072749,0.0072749,0.0069387,0.0069387,0.0073083,0.0073083,0.0038142,0.0038142,0.0037342,0.0037342,0.01314,0.01314
0.010374,0.010374,0.0097765,0.0097765,0.0088286,0.0088286,0.0072389,0.0072389,0.0027089,0.0027089,0.0024151,0.0024151,0.0020658,0.0020658,0.0016517,0.0016517,0.011277,0.011277,0.0085725,0.0085725,0.0086684,0.0086684,0.012499,0.012499,0.0099116,0.0099116,0.021913,0.021913,4.8885e-31,5.6387e-31,1.2868e-27,1.4854e-27,0.010387,0.010387,1.4977e-30,1.4977e-30,0.0086835,0.0086835,0.0076677,0.0076677,0.0072768,0.0072768,0.0076247,0.0076247,0.0039606,0.0039606,0.0038556,0.0038556,0.013852,0.013852
0.010642,0.010642,0.010023,0.010023,0.0090354,0.0090354,0.0073761,0.0073761,0.0028195,0.0028195,0.0025123,0.0025123,0.0021468,0.0021468,0.0017135,0.0017135,0.011783,0.011783,0.0089179,0.0089179,0.0089304,0.0089304,0.012996,0.012996,0.01042,0.01042,0.02306,0.02306,2.4012e-31,2.4012e-31,5.6512e-28,3.6832e-28,0.011172,0.011172,7.0915e-31,7.0915e-31,0.0091684,0.0091684,0.0080679,0.0080679,0.0076162,0.0076162,0.0079355,0.0079355,0.0041016,0.0041016,0.0039682,0.0039682,0.014565,0.014565
0.010877,0.010877,0.010236,0.010236,0.0092114,0.0092114,0.0074864,0.0074864,0.002923,0.002923,0.0026026,0.0026026,0.0022215,0.0022215,0.0017697,0.0017697,0.012274,0.012274,0.0092445,0.0092445,0.0091781,0.0091781,0.013458,0.013458,0.010917,0.010917,0.024188,0.024188,1.778e-19,1.778e-19,4.3043e-16,4.3043e-16,0.012025,0.012025,5.8865e-19,5.8865e-19,0.0096649,0.0096649,0.0084752,0.0084752,0.0079567,0.0079567,0.0082399,0.0082399,0.0042369,0.0042369,0.0040714,0.0040714,0.015275,0.015275
0.01108,0.01108,0.010419,0.010419,0.009359,0.009359,0.0075718,0.0075718,0.0030187,0.0030187,0.0026856,0.0026856,0.0022893,0.0022893,0.0018195,0.0018195,0.012749,0.012749,0.0095522,0.0095522,0.0094179,0.0094179,0.013885,0.013885,0.011399,0.011399,0.025293,0.025293,1.4095e-19,1.4095e-19,3.5135e-16,3.5135e-16,0.01293,0.01293,5.276e-19,5.276e-19,0.010171,0.010171,0.0088881,0.0088881,0.0082974,0.0082974,0.0085372,0.0085372,0.0043665,0.0043665,0.0041652,0.0041652,0.015974,0.015974
0.011255,0.011255,0.010575,0.010575,0.0094817,0.0094817,0.007635,0.007635,0.0031061,0.0031061,0.0027606,0.0027606,0.0023494,0.0023494,0.0018621,0.0018621,0.013212,0.013212,0.0098418,0.0098418,0.0096568,0.0096568,0.014274,0.014274,0.011865,0.011865,0.026371,0.026371,1.5614e-19,1.5614e-19,3.6302e-16,3.6302e-16,0.013865,0.013865,1.187e-19,1.187e-19,0.010682,0.010682,0.0093041,0.0093041,0.0086367,0.0086367,0.0088267,0.0088267,0.0044903,0.0044903,0.0042502,0.0042502,0.016659,0.016659
0.011408,0.011408,0.010709,0.010709,0.0095831,0.0095831,0.0076788,0.0076788,0.0031849,0.0031849,0.0028272,0.0028272,0.0024014,0.0024014,0.0018968,0.0018968,0.013665,0.013665,0.010114,0.010114,0.0099015,0.0099015,0.014625,0.014625,0.012313,0.012313,0.02742,0.02742,1.8379e-19,1.7515e-19,5.194e-16,2.8196e-16,0.014812,0.014812,1.1901e-19,1.0201e-19,0.011196,0.011196,0.0097207,0.0097207,0.0089729,0.0089729,0.0091072,0.0091072,0.0046085,0.0046085,0.0043267,0.0043267,0.017324,0.017324
0.011543,0.011543,0.010825,0.010825,0.0096662,0.0096662,0.0077057,0.0077057,0.0032543,0.0032543,0.0028845,0.0028845,0.0024444,0.0024444,0.0019229,0.0019229,0.014111,0.014111,0.010368,0.010368,0.010158,0.010158,0.014935,0.014935,0.012741,0.012741,0.028432,0.028432,3.4066e-34,3.4066e-34,5.3248e-31,3.4765e-31,0.015758,0.015758,1.5255e-34,1.0192e-34,0.011707,0.011707,0.010135,0.010135,0.009304,0.009304,0.0093781,0.0093781,0.004721,0.004721,0.0043954,0.0043954,0.017964,0.017964
0.011662,0.011662,0.010924,0.010924,0.0097326,0.0097326,0.0077168,0.0077168,0.003313,0.003313,0.0029313,0.0029313,0.0024771,0.0024771,0.0019392,0.0019392,0.014551,0.014551,0.010601,0.010601,0.010434,0.010434,0.015198,0.015198,0.013137,0.013137,0.029384,0.029384,4.3136e-30,4.3963e-30,3.6481e-27,2.6552e-27,0.016703,0.016703,2.2892e-30,1.5775e-30,0.012209,0.012209,0.01054,0.01054,0.0096265,0.0096265,0.0096383,0.0096383,0.004828,0.004828,0.0044577,0.0044577,0.018577,0.018577
0.01177,0.01177,0.011012,0.011012,0.0097867,0.0097867,0.0077152,0.0077152,0.0033611,0.0033611,0.0029677,0.0029677,0.0024996,0.0024996,0.0019455,0.0019455,0.014994,0.014994,0.010813,0.010813,0.010736,0.010736,0.015413,0.015413,0.013497,0.013497,0.030267,0.030267,2.0285e-27,2.0648e-27,6.4833e-24,6.387e-24,0.017643,0.017643,1.1007e-26,1.1007e-26,0.012695,0.012695,0.010933,0.010933,0.0099378,0.0099378,0.0098875,0.0098875,0.0049298,0.0049298,0.004515,0.004515,0.019162,0.019162
0.011874,0.011874,0.011094,0.011094,0.009833,0.009833,0.0077045,0.0077045,0.0033993,0.0033993,0.002994,0.002994,0.002512,0.002512,0.0019418,0.0019418,0.01545,0.01545,0.011005,0.011005,0.011069,0.011069,0.015579,0.015579,0.013819,0.013819,0.031081,0.031081,6.4814e-28,6.3001e-28,1.8439e-24,1.8922e-24,0.018599,0.018599,3.7367e-27,3.6332e-27,0.013167,0.013167,0.011314,0.011314,0.010238,0.010238,0.010124,0.010124,0.0050257,0.0050257,0.0045661,0.0045661,0.019713,0.019713
